ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 06:00,400.93,402.06,346514,382000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 08:00,401.15,402.03,359874,381000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 10:00,401.64,401.9,374727,378000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 12:00,402.2,401.9,389010,377000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 14:00,402.79,401.73,402897,377000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 16:00,403.15,401.67,405754,376000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 18:00,403.22,401.57,400925,372000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 20:00,403.19,401.4,396458,369000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 22:00,403.11,401.24,391710,367000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,15 June 2014, 24:00,403.01,401.17,387941,365000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 02:00,402.9,400.94,384013,363000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 04:00,402.75,400.87,380190,360000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 06:00,402.58,400.65,375804,356000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 08:00,402.39,400.48,371193,354000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 10:00,402.21,400.37,367352,350000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 12:00,402.01,400.25,363007,349000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 14:00,401.8,400.07,358717,347000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 16:00,401.6,399.93,354489,344000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 18:00,401.38,399.7,350748,342000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 20:00,401.17,399.62,346218,339000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 22:00,400.97,399.5,343127,336000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,16 June 2014, 24:00,400.76,399.39,338850,334000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,17 June 2014, 02:00,400.53,399.27,334747,332000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,17 June 2014, 04:00,400.33,399.13,331681,329000
180.01,MISSISSIPPI,MISSOURI_MERAMEC,ST._LOUIS,17 June 2014, 06:00,400.13,398.95,328215,329000
