ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 06:00,408.50,410.52,353498,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 08:00,409.16,410.56,379613,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 10:00,409.73,410.27,395481,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 12:00,410.30,410.24,412342,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 14:00,410.82,410.16,420665,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 16:00,410.75,410.00,407528,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 18:00,410.57,409.82,397737,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 20:00,410.42,409.86,391696,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 22:00,410.35,409.88,391893,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,15 June 2014, 24:00,410.21,409.47,388525,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 02:00,409.96,409.53,377283,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 04:00,409.79,409.20,370222,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 06:00,409.62,409.08,367199,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 08:00,409.44,408.84,364620,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 10:00,409.24,408.90,359944,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 12:00,409.05,408.84,355382,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 14:00,408.86,408.86,350776,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 16:00,408.68,408.69,346676,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 18:00,408.53,408.29,344444,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 20:00,408.36,408.12,339972,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 22:00,408.22,408.11,337377,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,16 June 2014, 24:00,408.00,407.92,330508,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,17 June 2014, 02:00,407.88,407.96,329060,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,17 June 2014, 04:00,407.75,408.04,326475,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,17 June 2014, 06:00,407.54,407.89,320198,
194.16,MISSISSIPPI,MISSOURI_MERAMEC,LOCKS_27_POOL,17 June 2014, 08:00,407.43,407.58,318846,
