ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 06:00,333.94,334.80,362713,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 08:00,333.87,334.77,363690,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 10:00,333.87,334.59,362366,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 12:00,333.79,334.57,363274,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 14:00,333.75,334.50,362450,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 16:00,333.71,334.44,362479,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 18:00,333.68,334.31,362808,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 20:00,333.65,334.25,363558,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 22:00,333.62,334.20,365054,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,15 June 2014, 24:00,333.62,334.07,367211,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 02:00,333.64,334.01,369143,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 04:00,333.66,333.95,372088,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 06:00,333.67,333.85,375256,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 08:00,333.68,333.77,378436,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 10:00,333.72,333.67,379982,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 12:00,333.74,333.56,382203,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 14:00,333.73,333.45,383989,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 16:00,333.71,333.35,385898,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 18:00,333.69,333.28,386553,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 20:00,333.65,333.20,387090,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 22:00,333.61,333.06,386802,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,16 June 2014, 24:00,333.55,332.98,386304,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 02:00,333.49,332.87,385676,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 04:00,333.41,332.75,384380,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 06:00,333.32,332.62,382895,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 08:00,333.23,332.49,381192,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 10:00,333.13,332.36,379260,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 12:00,333.03,332.19,376659,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 14:00,332.91,332.11,374617,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 16:00,332.80,331.96,371651,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 18:00,332.70,331.88,368403,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,17 June 2014, 20:00,332.59,331.75,365336,
