River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,615.1,Max WS,168713.1,577.41,616.04,,616.15,0.00004,2.89,70685.18,7462.24,0.09,5 Year
Mississippi,LD10ToSylvanUS,614.92,Max WS,168729.6,576.86,616,,616.11,0.000051,3.02,70769.45,7627.35,0.1,5 Year
Mississippi,LD10ToSylvanUS,614.71,Max WS,168712.6,576.03,615.98,,616.06,0.000041,2.67,88998.52,7951.59,0.09,5 Year
Mississippi,LD10ToSylvanUS,614.23,Max WS,168706.9,555.94,615.91,,615.97,0.000028,2.33,117808.9,9004.73,0.07,5 Year
Mississippi,LD10ToSylvanUS,613.67,Max WS,168695.7,574.71,615.76,,615.85,0.000064,3.16,102974.2,9751.76,0.11,5 Year
Mississippi,LD10ToSylvanUS,613.09,Max WS,168683.7,585.67,615.61,,615.67,0.000058,2.57,114400.7,10096.76,0.1,5 Year
Mississippi,LD10ToSylvanUS,612.56,Max WS,168664.5,579.93,615.5,,615.54,0.000038,2.28,124243.5,10346.08,0.08,5 Year
Mississippi,LD10ToSylvanUS,612,Max WS,168655.2,578.39,615.35,,615.43,0.000065,3.01,102975,9315.9,0.11,5 Year
Mississippi,LD10ToSylvanUS,611.22,Max WS,168643.6,582.59,615.15,,615.22,0.000054,2.65,105218.6,8939.49,0.1,5 Year
Mississippi,LD10ToSylvanUS,610.6,Max WS,168609.5,589.02,614.97,,615.03,0.000054,2.49,106656.1,8945.19,0.09,5 Year
Mississippi,LD10ToSylvanUS,610.09,Max WS,168613.7,583.1,614.86,,614.91,0.000043,2.25,108473.9,8128.13,0.08,5 Year
Mississippi,LD10ToSylvanUS,609.49,Max WS,168580.2,584.92,614.7,,614.76,0.000055,2.52,102501.2,8251.87,0.1,5 Year
Mississippi,LD10ToSylvanUS,609.06,Max WS,168576.3,587.74,614.57,,614.63,0.000052,2.31,106839.3,8383.35,0.09,5 Year
Mississippi,LD10ToSylvanUS,608.66,Max WS,168570.9,582.04,614.44,,614.52,0.000064,2.66,88262.55,7690.9,0.1,5 Year
Mississippi,LD10ToSylvanUS,608.05,Max WS,168557.2,578.53,614.24,,614.33,0.000067,2.76,82424.37,7883.43,0.1,5 Year
Mississippi,LD10ToSylvanUS,607.52,Max WS,169531.7,569.37,613.91,,614.14,0.000095,3.96,65474.34,7399.38,0.13,5 Year
Mississippi,LD10ToSylvanUS,606.96,Max WS,169520.2,571.83,613.71,,613.89,0.000072,3.66,75102.99,6989.82,0.12,5 Year
Mississippi,LD10ToSylvanUS,606.16,Max WS,169494.4,574.79,613.49,,613.62,0.000055,3.31,78116.62,5658.99,0.1,5 Year
Mississippi,LD10ToSylvanUS,605.57,Max WS,169492.6,576.89,613.35,,613.44,0.000063,3.01,83634.75,6686.13,0.1,5 Year
Mississippi,LD10ToSylvanUS,604.99,Max WS,169472.4,573.72,613.11,,613.21,0.00009,3.15,75371.98,6339.54,0.12,5 Year
Mississippi,LD10ToSylvanUS,604.45,Max WS,169455.8,572.98,612.89,,612.98,0.000073,3.04,80580.38,6295.37,0.11,5 Year
Mississippi,LD10ToSylvanUS,604,Max WS,169437.4,580.47,612.73,,612.82,0.000059,2.7,82351.34,6162.59,0.1,5 Year
Mississippi,LD10ToSylvanUS,603.54,Max WS,169404.5,577.24,612.55,,612.66,0.000077,3.11,77785.2,6601.14,0.11,5 Year
Mississippi,LD10ToSylvanUS,603.14,Max WS,169407.7,577.04,612.45,,612.55,0.000054,2.78,86025.92,6691.49,0.1,5 Year
Mississippi,LD10ToSylvanUS,602.78,Max WS,169394.8,582.8,612.33,,612.42,0.000069,2.79,90771.48,7778.53,0.11,5 Year
Mississippi,LD10ToSylvanUS,602.39,Max WS,169365.2,585.54,612.22,,612.29,0.000061,2.46,93636.39,8505.93,0.1,5 Year
Mississippi,LD10ToSylvanUS,601.99,Max WS,169368.6,579.27,612.05,,612.15,0.00008,2.81,84370.55,7251.99,0.11,5 Year
Mississippi,LD10ToSylvanUS,601.54,Max WS,169333.5,572.77,611.88,,611.97,0.000065,2.87,85172.33,7058.27,0.1,5 Year
Mississippi,LD10ToSylvanUS,600.89,Max WS,169320.7,582.19,611.65,,611.74,0.000066,2.87,83678.08,6904.08,0.11,5 Year
Mississippi,LD10ToSylvanUS,599.96,Max WS,169273.1,571.07,611.36,,611.46,0.000061,3.12,85592.89,7027.14,0.11,5 Year
Mississippi,LD10ToSylvanUS,599.4,Max WS,169242,580.12,611.16,,611.25,0.000066,2.75,80390.93,6570.61,0.1,5 Year
Mississippi,LD10ToSylvanUS,599.07,Max WS,169244.6,586.53,611.08,,611.14,0.000055,2.27,92141.2,6835.85,0.09,5 Year
Mississippi,LD10ToSylvanUS,598.58,Max WS,169221.9,586.27,610.9,,610.97,0.000074,2.64,85237.9,6978.92,0.11,5 Year
Mississippi,LD10ToSylvanUS,598.07,Max WS,169206.7,586.67,610.7,,610.78,0.000076,2.85,82018.63,6597.39,0.11,5 Year
Mississippi,LD10ToSylvanUS,597.56,Max WS,169197.3,586.62,610.51,,610.58,0.000077,2.72,82730.81,6641.67,0.11,5 Year
Mississippi,LD10ToSylvanUS,597.05,Max WS,169156.1,584.18,610.32,,610.39,0.000071,2.63,85750.53,6974.71,0.11,5 Year
Mississippi,LD10ToSylvanUS,596.51,Max WS,169152.7,588.09,610.1,,610.18,0.00008,2.69,82175.13,7165.24,0.11,5 Year
Mississippi,LD10ToSylvanUS,596.09,Max WS,169140.5,583.63,609.95,,610.01,0.000053,2.27,94194.66,8025.23,0.09,5 Year
Mississippi,LD10ToSylvanUS,595.44,Max WS,169136.1,586.16,609.79,,609.84,0.000052,2.26,98020.12,7447.93,0.09,5 Year
