River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,600.89,Max WS,144772.5,582.19,609.87,,609.96,0.000061,2.82,71485.76,6807.04,0.11,3 Year
Mississippi,LD10ToSylvanUS,599.96,Max WS,144765.5,571.07,609.6,,609.7,0.000057,3.1,73307.38,6987.66,0.11,3 Year
Mississippi,LD10ToSylvanUS,599.4,Max WS,144740.2,580.12,609.43,,609.51,0.000061,2.68,69631.44,5877.53,0.11,3 Year
Mississippi,LD10ToSylvanUS,599.07,Max WS,144751.4,586.53,609.35,,609.4,0.000053,2.25,80302.77,6829.13,0.1,3 Year
Mississippi,LD10ToSylvanUS,598.58,Max WS,144725.6,586.27,609.17,,609.24,0.000073,2.63,73173.64,6968.37,0.11,3 Year
Mississippi,LD10ToSylvanUS,598.07,Max WS,144717,586.67,608.97,,609.06,0.000073,2.84,70645.22,6591.69,0.12,3 Year
Mississippi,LD10ToSylvanUS,597.56,Max WS,144705.5,586.62,608.79,,608.86,0.000076,2.71,71316.85,6635.19,0.12,3 Year
Mississippi,LD10ToSylvanUS,597.05,Max WS,144685.1,584.18,608.61,,608.68,0.00007,2.63,73782.09,6968.41,0.11,3 Year
Mississippi,LD10ToSylvanUS,596.51,Max WS,144672.9,588.09,608.38,,608.46,0.000081,2.72,69868.38,7158.38,0.12,3 Year
Mississippi,LD10ToSylvanUS,596.09,Max WS,144659.4,583.63,608.23,,608.3,0.000051,2.26,81366.91,8006.51,0.1,3 Year
Mississippi,LD10ToSylvanUS,595.44,Max WS,144644,586.16,608.08,,608.13,0.000051,2.26,85289.57,7439.81,0.1,3 Year
Mississippi,LD10ToSylvanUS,595.05,Max WS,144636,583.17,607.96,,608.02,0.000054,2.24,83956.29,7571.25,0.1,3 Year
Mississippi,LD10ToSylvanUS,594.55,Max WS,144612.8,587.35,607.8,,607.86,0.000066,2.4,79062.77,7555.61,0.11,3 Year
Mississippi,LD10ToSylvanUS,594.12,Max WS,144571.5,580.88,607.59,,607.67,0.000102,2.66,83172.68,7875.66,0.13,3 Year
Mississippi,LD10ToSylvanUS,593.61,Max WS,144562,582.86,607.43,,607.48,0.000048,1.77,89827.16,8142.84,0.09,3 Year
Mississippi,LD10ToSylvanUS,593.08,Max WS,144556.7,578.73,607.29,,607.34,0.000051,1.8,86707.94,8806.04,0.09,3 Year
Mississippi,LD10ToSylvanUS,592.6,Max WS,145042.5,574.16,607.15,,607.2,0.000061,1.81,85452,8914.25,0.1,3 Year
Mississippi,LD10ToSylvanUS,592.1,Max WS,144996.5,570.97,606.99,,607.04,0.000061,1.84,84893.92,8894.77,0.1,3 Year
Mississippi,LD10ToSylvanUS,591.68,Max WS,144983.4,576.89,606.86,,606.91,0.000055,1.74,86832.16,8438.55,0.09,3 Year
Mississippi,LD10ToSylvanUS,591.23,Max WS,144978.9,581.62,606.72,,606.76,0.000057,1.78,82000.49,7414.05,0.09,3 Year
Mississippi,LD10ToSylvanUS,590.76,Max WS,144963.5,582.28,606.57,,606.62,0.000057,1.84,78995.43,6860.35,0.09,3 Year
Mississippi,LD10ToSylvanUS,590.06,Max WS,144950.8,584.45,606.38,,606.43,0.00006,1.77,82118.35,7681.35,0.1,3 Year
Mississippi,LD10ToSylvanUS,589.56,Max WS,144919.3,578.78,606.2,,606.25,0.000061,1.77,83512.49,8197.9,0.1,3 Year
Mississippi,LD10ToSylvanUS,589.12,Max WS,144900.2,571.62,606.05,,606.1,0.000071,1.88,81851.57,8878.96,0.1,3 Year
Mississippi,LD10ToSylvanUS,588.49,Max WS,144864.4,579.24,605.85,,605.89,0.000055,1.64,91256.21,9487.23,0.09,3 Year
Mississippi,LD10ToSylvanUS,588.05,Max WS,144852.8,585.53,605.72,,605.76,0.000051,1.63,91450.47,9084.06,0.09,3 Year
Mississippi,LD10ToSylvanUS,587.56,Max WS,144839.2,578.38,605.59,,605.63,0.000051,1.65,88034.38,8198.45,0.09,3 Year
Mississippi,LD10ToSylvanUS,586.81,Max WS,144817.3,577.43,605.37,,605.42,0.000059,1.78,83351.77,9081.84,0.09,3 Year
Mississippi,LD10ToSylvanUS,586.36,Max WS,144796.3,577.99,605.21,,605.27,0.000069,2.02,73158.62,7171.94,0.1,3 Year
Mississippi,LD10ToSylvanUS,585.78,Max WS,144773.6,568.74,604.97,,605.03,0.000081,2.1,68948.95,6251.75,0.11,3 Year
Mississippi,LD10ToSylvanUS,585.02,Max WS,144718.4,572.7,604.67,,604.73,0.000082,1.95,74385.52,7851.77,0.11,3 Year
Mississippi,LD10ToSylvanUS,584.07,Max WS,144688,577.39,604.3,,604.37,0.000068,2.11,68767.21,5884.14,0.11,3 Year
Mississippi,LD10ToSylvanUS,583.49,Max WS,144667.1,540.62,604.09,,604.17,0.000063,2.28,63724.11,5789.28,0.1,3 Year
Mississippi,LD10ToSylvanUS,583.19,Max WS,144633.7,563.46,603.96,,604.08,0.000056,2.77,52122.32,5184.88,0.1,3 Year
Mississippi,LD10ToSylvanUS,583.07,Max WS,144635.1,562.14,603.92,574.56,604.05,0.000034,2.85,50858.31,5428.16,0.09,3 Year
Mississippi,LD10ToSylvanUS,582.99,Max WS,144615.8,558.41,603.64,,603.78,0.000039,2.94,49796.2,5172.74,0.09,3 Year
Mississippi,LD10ToSylvanUS,582.86,Max WS,144615.5,555.24,603.65,,603.75,0.000029,2.53,59978.95,5112.32,0.07,3 Year
Mississippi,LD10ToSylvanUS,582.7,Max WS,144622.4,568.17,603.61,,603.72,0.000049,2.67,57484.43,5432.1,0.09,3 Year
Mississippi,LD10ToSylvanUS,582.28,Max WS,144586.7,568.01,603.51,,603.61,0.000048,2.78,69681.44,5172.92,0.09,3 Year
Mississippi,LD10ToSylvanUS,581.76,Max WS,144600.8,559.55,603.43,,603.49,0.000031,2.27,78851.35,4694.26,0.08,3 Year
Mississippi,LD10ToSylvanUS,581.27,Max WS,144593.2,569.8,603.34,580.87,603.4,0.000036,2.11,71918.92,3684.04,0.08,3 Year
Mississippi,LD10ToSylvanUS,581.22,Max WS,144587.6,568.82,603.33,,603.39,0.000029,2.04,72784.87,3281.98,0.07,3 Year
Mississippi,LD10ToSylvanUS,580.84,Max WS,144575.6,560.6,603.17,,603.31,0.000051,3.13,51027.45,2322.16,0.1,3 Year
Mississippi,LD10ToSylvanUS,580.44,Max WS,144568,558.79,603.09,,603.2,0.000042,2.71,53395.24,1838.38,0.09,3 Year
Mississippi,LD10ToSylvanUS,579.91,Max WS,144555.8,561.88,602.95,574.03,603.08,0.000036,2.89,50040.61,1577.83,0.09,3 Year
Mississippi,LD10ToSylvanUS,579.88,Max WS,144548.4,559.16,602.98,,603.08,0.00003,2.6,55548.18,1593.76,0.08,3 Year
Mississippi,LD10ToSylvanUS,579.59,Max WS,144531.5,562.98,602.93,,603.03,0.000037,2.5,57948.95,2618.45,0.08,3 Year
Mississippi,LD10ToSylvanUS,579.34,Max WS,144534.5,558.26,602.9,574.08,602.99,0.000029,2.38,60684.03,1941.02,0.07,3 Year
Mississippi,LD10ToSylvanUS,579.3,Max WS,144551.8,558.33,602.87,,602.97,0.000033,2.5,58067.71,2841,0.08,3 Year
Mississippi,LD10ToSylvanUS,579.03,Max WS,144545.7,551.25,602.78,,602.92,0.000054,3.02,53592.55,2969.96,0.1,3 Year
Mississippi,LD10ToSylvanUS,578.57,Max WS,144530.9,564.5,602.67,,602.79,0.000054,2.93,60394.54,5042.5,0.1,3 Year
Mississippi,LD10ToSylvanUS,578.02,Max WS,144494.7,561.27,602.54,,602.65,0.000052,3.05,71188.39,6285.34,0.1,3 Year
Mississippi,LD10ToSylvanUS,577.52,Max WS,144474.7,564.49,602.42,,602.51,0.000052,2.61,78538.41,6619.17,0.09,3 Year
Mississippi,LD10ToSylvanUS,577.06,Max WS,144478.7,569.78,602.25,,602.37,0.000065,2.89,65412.79,5328.36,0.11,3 Year
Mississippi,LD10ToSylvanUS,576.48,Max WS,144471,571.76,602.1,,602.19,0.000054,2.76,68652.53,5048.75,0.1,3 Year
Mississippi,LD10ToSylvanUS,575.93,Max WS,144452.2,562.93,601.93,,602.03,0.000054,3.06,65263.55,4303.49,0.1,3 Year
Mississippi,LD10ToSylvanUS,575.32,Max WS,144441.1,569.45,601.78,,601.87,0.000053,2.74,68505.2,4889.82,0.1,3 Year
Mississippi,LD10ToSylvanUS,574.83,Max WS,144421.1,576.94,601.6,,601.7,0.000073,2.82,60984.1,4305.03,0.11,3 Year
Mississippi,LD10ToSylvanUS,574.53,Max WS,144414.6,571.58,601.54,,601.6,0.000044,2.17,74189.91,6339.45,0.08,3 Year
Mississippi,LD10ToSylvanUS,573.98,Max WS,144405.6,568.71,601.39,,601.46,0.000057,2.6,79707.28,7225.35,0.1,3 Year
Mississippi,LD10ToSylvanUS,573.5,Max WS,144381.4,566.04,601.28,,601.34,0.000039,2.35,84376.16,7298.65,0.08,3 Year
Mississippi,LD10ToSylvanUS,572.92,Max WS,144373.3,573.76,601.16,,601.22,0.00004,2.09,86346,6998.06,0.08,3 Year
Mississippi,LD10ToSylvanUS,572.27,Max WS,144357.5,562.4,601.01,,601.07,0.000048,2.43,82818.16,7057.88,0.09,3 Year
Mississippi,LD10ToSylvanUS,571.93,Max WS,144337.4,563.07,600.92,,600.98,0.000054,2.32,79729.43,6951.83,0.09,3 Year
Mississippi,LD10ToSylvanUS,571.48,Max WS,144336.6,569.71,600.83,,600.89,0.000037,2.11,85166.04,6434.73,0.08,3 Year
Mississippi,LD10ToSylvanUS,571.01,Max WS,144318.7,562.28,600.67,,600.79,0.000066,3.1,66112.38,5768.46,0.11,3 Year
Mississippi,LD10ToSylvanUS,570.51,Max WS,144292.7,558.03,600.49,,600.62,0.000061,3.22,68561.61,6469.16,0.11,3 Year
Mississippi,LD10ToSylvanUS,569.86,Max WS,144297.4,565.85,600.32,,600.41,0.000053,2.71,74106.11,6072.53,0.1,3 Year
Mississippi,LD10ToSylvanUS,569.3,Max WS,144273.2,570.77,600.17,,600.24,0.000056,2.64,72552.7,5926.74,0.1,3 Year
Mississippi,LD10ToSylvanUS,568.85,Max WS,144219,575.49,600.03,,600.1,0.000065,2.64,72478.93,6494.72,0.1,3 Year
Mississippi,LD10ToSylvanUS,568.36,Max WS,144229.9,576.27,599.86,,599.93,0.000067,2.43,72955.42,6046.89,0.1,3 Year
Mississippi,LD10ToSylvanUS,567.96,Max WS,144221.6,570.81,599.7,,599.78,0.000069,2.6,69530.52,5821.78,0.1,3 Year
Mississippi,LD10ToSylvanUS,567.54,Max WS,144208.7,572.19,599.56,,599.64,0.000063,2.73,70589.73,5669.99,0.1,3 Year
Mississippi,LD10ToSylvanUS,567.17,Max WS,144193.1,573.75,599.45,,599.52,0.00006,2.55,72901.83,5884.73,0.1,3 Year
Mississippi,LD10ToSylvanUS,566.66,Max WS,144180.6,570.67,599.29,,599.36,0.000068,2.72,68567.95,5757.53,0.11,3 Year
Mississippi,LD10ToSylvanUS,566.05,Max WS,144129.5,569.92,599.07,,599.15,0.000073,2.71,67185.55,5632.06,0.11,3 Year
Mississippi,LD10ToSylvanUS,565.44,Max WS,144105.2,573.81,598.85,,598.95,0.000066,2.66,66596.41,5663.74,0.1,3 Year
Mississippi,LD10ToSylvanUS,565,Max WS,144083,569.07,598.7,,598.8,0.000062,2.68,69018.52,6167.44,0.1,3 Year
Mississippi,LD10ToSylvanUS,564.54,Max WS,144087.5,566.45,598.56,,598.66,0.000055,2.62,68383.96,5688.54,0.1,3 Year
Mississippi,LD10ToSylvanUS,564.21,Max WS,144071.5,560.04,598.5,,598.57,0.00004,2.29,77961.56,6007.94,0.08,3 Year
Mississippi,LD10ToSylvanUS,563.82,Max WS,144046.7,566.98,598.41,,598.48,0.00005,2.38,73061.41,5867.14,0.09,3 Year
Mississippi,LD10ToSylvanUS,563.39,Max WS,144053.9,570.34,598.27,,598.36,0.000062,2.76,68837.87,5831.65,0.1,3 Year
Mississippi,LD10ToSylvanUS,562.9,Max WS,144028,569.27,598.09,,598.2,0.000075,2.99,65347.7,5788.63,0.11,3 Year
Mississippi,LD10ToSylvanUS,562.48,Max WS,144002.8,569.94,597.95,,598.04,0.000067,2.69,70177.84,6505.53,0.1,3 Year
Mississippi,LD10ToSylvanUS,562.21,Max WS,143967.5,571.42,597.85,,597.93,0.000066,2.56,74592.7,7368.14,0.1,3 Year
Mississippi,LD10ToSylvanUS,561.74,Max WS,143972.4,576.11,597.71,,597.77,0.000065,2.43,81760.93,8386.76,0.1,3 Year
Mississippi,LD10ToSylvanUS,561.32,Max WS,143941.6,567.83,597.55,,597.62,0.000069,2.45,77512.11,7568.13,0.1,3 Year
Mississippi,LD10ToSylvanUS,560.74,Max WS,143888.8,569.77,597.36,,597.42,0.000073,2.4,76315.71,7670.5,0.1,3 Year
Mississippi,LD10ToSylvanUS,560,Max WS,143880.1,562.29,597.08,,597.14,0.000071,2.05,77263.27,7674.67,0.11,3 Year
Mississippi,LD10ToSylvanUS,559.39,Max WS,143857.9,565.46,596.87,,596.94,0.000065,2.21,77427.09,7102.48,0.1,3 Year
Mississippi,LD10ToSylvanUS,558.93,Max WS,143818.7,567.57,596.73,,596.8,0.000058,2.29,77111.46,7438.72,0.1,3 Year
Mississippi,LD10ToSylvanUS,558.39,Max WS,143786.6,560.45,596.54,,596.63,0.000066,2.65,72686.91,7976.08,0.1,3 Year
Mississippi,LD10ToSylvanUS,557.86,Max WS,143783.1,564.45,596.39,,596.46,0.000062,2.33,76942.59,8239.42,0.1,3 Year
Mississippi,LD10ToSylvanUS,557.5,Max WS,143755.6,561.59,596.26,,596.35,0.000065,2.61,71141.41,7961.04,0.11,3 Year
Mississippi,LD10ToSylvanUS,557.1,Max WS,143759.4,564.05,596.16,,596.21,0.000067,1.9,76369.91,7875.7,0.1,3 Year
Mississippi,LD10ToSylvanUS,556.91,Max WS,143742.8,562.27,596.09,,596.14,0.000062,1.87,76899.3,8032.51,0.09,3 Year
Mississippi,LD10ToSylvanUS,556.75,Max WS,143728.9,560.78,596.02,,596.1,0.000062,2.19,65567.64,8215.65,0.1,3 Year
Mississippi,LD10ToSylvanUS,556.66,Max WS,143725.5,554.74,595.89,569.3,596.05,0.000123,3.27,44048.85,8387.65,0.14,3 Year
Mississippi,LD10ToSylvanUS,556.61,Max WS,143652,560.92,595.49,,595.74,0.000111,4.21,41320.37,8522.71,0.15,3 Year
Mississippi,LD10ToSylvanUS,556.49,Max WS,143668.9,543.31,595.56,,595.67,0.000042,2.82,63615.58,8770.45,0.09,3 Year
Mississippi,LD10ToSylvanUS,556.43,Max WS,143649.3,559.36,595.54,,595.65,0.000045,2.84,65085.61,9020.17,0.09,3 Year
Mississippi,LD10ToSylvanUS,556.03,Max WS,143645.4,561.71,595.48,,595.56,0.000042,2.46,83013.78,9677.64,0.09,3 Year
Mississippi,LD10ToSylvanUS,555.62,Max WS,143640.9,558.9,595.39,,595.47,0.000043,2.55,85938.87,8699.96,0.09,3 Year
Mississippi,LD10ToSylvanUS,555.07,Max WS,143588.4,563.61,595.26,,595.33,0.000051,2.26,92992.98,10826.93,0.09,3 Year
Mississippi,LD10ToSylvanUS,554.54,Max WS,143584.7,564.11,595.16,,595.2,0.000035,1.92,108314.3,11153.62,0.08,3 Year
Mississippi,LD10ToSylvanUS,553.98,Max WS,143578.3,562.06,595.08,,595.11,0.000027,1.94,114316.7,11023.09,0.07,3 Year
Mississippi,LD10ToSylvanUS,553.28,Max WS,143540.7,558.31,594.96,,595.01,0.000036,2.43,104122.7,10226.01,0.08,3 Year
Mississippi,LD10ToSylvanUS,552.69,Max WS,143531.6,564.54,594.85,,594.89,0.000032,1.96,106113.2,10768.27,0.08,3 Year
Mississippi,LD10ToSylvanUS,551.82,Max WS,143508.8,564.9,594.7,,594.74,0.000037,1.93,118564.2,12487.37,0.08,3 Year
Mississippi,LD10ToSylvanUS,550.97,Max WS,143471.6,552.93,594.53,,594.58,0.000034,2.26,111856.9,11961.76,0.08,3 Year
Mississippi,LD10ToSylvanUS,550.37,Max WS,143476.4,560.08,594.46,,594.49,0.000023,1.68,125053,11853.27,0.06,3 Year
Mississippi,LD10ToSylvanUS,549.6,Max WS,143451.4,561.14,594.27,,594.37,0.000052,2.81,80347.38,10697.67,0.1,3 Year
Mississippi,LD10ToSylvanUS,548.97,Max WS,143448.3,551.68,594.06,,594.21,0.000052,3.2,63870.31,11531.27,0.1,3 Year
Mississippi,LD10ToSylvanUS,548.07,Max WS,143431.8,550.72,593.83,,593.93,0.000057,2.64,57899.7,3333.88,0.1,3 Year
Mississippi,LD10ToSylvanUS,547.44,Max WS,147405.8,565.8,593.59,,593.72,0.000072,2.95,57043.14,3713.09,0.11,3 Year
Mississippi,LD10ToSylvanUS,546.91,Max WS,147386.8,558.96,593.37,,593.49,0.000082,2.9,54403.25,3452.16,0.12,3 Year
Mississippi,LD10ToSylvanUS,546.3,Max WS,147358.1,565.18,593.11,,593.24,0.000075,3.18,53245.34,3580.3,0.12,3 Year
Mississippi,LD10ToSylvanUS,545.82,Max WS,147346.1,562.04,592.95,,593.07,0.00007,3.01,67338.28,10188.32,0.11,3 Year
Mississippi,LD10ToSylvanUS,545.38,Max WS,147125.2,567.1,592.8,,592.9,0.000071,2.91,75644.83,12302.08,0.11,3 Year
Mississippi,LD10ToSylvanUS,544.82,Max WS,147310.6,564.87,592.63,,592.7,0.000057,2.53,88716.32,12102.95,0.1,3 Year
Mississippi,LD10ToSylvanUS,544.32,Max WS,147273.5,567.52,592.41,,592.52,0.000094,3.03,83279.59,13570.88,0.12,3 Year
Mississippi,LD10ToSylvanUS,543.6,Max WS,147270.3,549.24,592.2,,592.25,0.000039,2.36,98850.14,12970.19,0.08,3 Year
Mississippi,LD10ToSylvanUS,543.19,Max WS,147242.6,559.82,592.1,,592.15,0.000059,2.49,91910.59,10108,0.1,3 Year
Mississippi,LD10ToSylvanUS,542.56,Max WS,147222.4,564.28,591.89,,591.96,0.000068,2.67,77151.02,8444.21,0.11,3 Year
Mississippi,LD10ToSylvanUS,541.83,Max WS,147149,552.7,591.62,,591.75,0.000074,3.26,74764.1,9662.75,0.12,3 Year
Mississippi,LD10ToSylvanUS,541.09,Max WS,147188.1,552.42,591.41,,591.51,0.000057,2.85,84662.94,10864.9,0.1,3 Year
Mississippi,LD10ToSylvanUS,540.41,Max WS,147181.6,550.94,591.29,,591.34,0.000044,2.2,100173.9,10673.12,0.09,3 Year
Mississippi,LD10ToSylvanUS,539.79,Max WS,147175.1,554.74,591.09,,591.21,0.000061,3.11,83153.67,10695.84,0.11,3 Year
Mississippi,LD10ToSylvanUS,539.22,Max WS,147148.8,560.16,590.96,,591.02,0.000055,2.24,87277.55,10730.01,0.09,3 Year
Mississippi,LD10ToSylvanUS,538.62,Max WS,147127.2,558.31,590.69,,590.84,0.000084,3.3,66036.63,10819.57,0.12,3 Year
Mississippi,LD10ToSylvanUS,538.13,Max WS,147123.8,545.19,590.46,,590.65,0.000068,3.74,58144.72,9791.6,0.12,3 Year
Mississippi,LD10ToSylvanUS,537.84,Max WS,147113,555.11,590.38,567.55,590.54,0.000068,3.35,51774.73,10072.57,0.11,3 Year
Mississippi,LD10ToSylvanUS,537.8,Max WS,147113.1,553.88,590.37,,590.52,0.000057,3.2,51578.43,9823.02,0.1,3 Year
Mississippi,LD10ToSylvanUS,537.16,Max WS,147094.7,563.98,590.14,,590.27,0.000087,3.01,52925.77,9594.37,0.12,3 Year
Mississippi,LD10ToSylvanUS,536.44,Max WS,147067.6,559.41,589.77,,589.92,0.000108,3.3,58710.49,12233.58,0.13,3 Year
Mississippi,LD10ToSylvanUS,535.96,Max WS,147048,563.04,589.55,,589.68,0.000081,3.21,73838.04,14897.32,0.12,3 Year
Mississippi,LD10ToSylvanUS,535.73,Max WS,147045.9,561.33,589.52,,589.59,0.000052,2.51,81886.59,11502.01,0.1,3 Year
Mississippi,LD10ToSylvanUS,535.52,Max WS,147044.5,550.38,589.45,,589.54,0.000047,2.62,74365.9,11623.72,0.09,3 Year
Mississippi,LD10ToSylvanUS,535,Max WS,147039.4,551.77,589.28,568.04,589.4,0.000063,2.99,63777.5,12577.2,0.11,3 Year
Mississippi,LD10ToSylvanUS,534.91,Max WS,147032.9,547.16,589.26,,589.37,0.000056,2.89,66225.44,13476.72,0.1,3 Year
Mississippi,LD10ToSylvanUS,534.1,Max WS,146951.8,565.78,588.95,,589.08,0.000084,3.01,64881.02,15550.77,0.12,3 Year
Mississippi,LD10ToSylvanUS,533.47,Max WS,146985.6,568.45,588.7,,588.8,0.000079,2.58,62121.18,16138,0.11,3 Year
Mississippi,LD10ToSylvanUS,532.75,Max WS,146951.7,564.68,588.3,,588.43,0.000109,3.17,52209.15,14458.49,0.13,3 Year
Mississippi,LD10ToSylvanUS,532.23,Max WS,146938.5,555.61,588.03,,588.15,0.000101,3.09,62927.07,14842.08,0.13,3 Year
Mississippi,LD10ToSylvanUS,531.6,Max WS,146914.6,564.97,587.71,,587.81,0.0001,2.97,71404.41,13478.56,0.13,3 Year
Mississippi,LD10ToSylvanUS,530.75,Max WS,146872.2,563.69,587.27,,587.34,0.000106,2.5,74270.23,10109.78,0.12,3 Year
Mississippi,LD10ToSylvanUS,530.08,Max WS,146847.8,566.24,586.96,,587.02,0.00009,2.19,74066.63,8553.78,0.11,3 Year
Mississippi,LD10ToSylvanUS,529.62,Max WS,146839.8,552.69,586.74,,586.81,0.000096,2.23,73012.19,8186.01,0.12,3 Year
Mississippi,LD10ToSylvanUS,529.14,Max WS,146805.7,544.49,586.5,,586.55,0.000072,1.8,85074.77,9266.76,0.1,3 Year
Mississippi,LD10ToSylvanUS,528.44,Max WS,146779.2,554.48,586.23,,586.27,0.000082,1.74,88667.14,11351.34,0.11,3 Year
Mississippi,LD10ToSylvanUS,527.83,Max WS,146729,559.93,586.02,,586.05,0.000063,1.44,106784.9,15138.48,0.09,3 Year
Mississippi,LD10ToSylvanUS,526.96,Max WS,146720.3,556.23,585.75,,585.78,0.000054,1.25,122122.4,19271.12,0.08,3 Year
Mississippi,LD10ToSylvanUS,526.51,Max WS,146692.1,556.87,585.62,,585.64,0.000059,1.31,115509.4,17920.19,0.09,3 Year
Mississippi,LD10ToSylvanUS,525.94,Max WS,146683.4,565.39,585.45,,585.47,0.000052,1.24,120238,17054.23,0.08,3 Year
Mississippi,LD10ToSylvanUS,525.04,Max WS,146663.6,555.61,585.2,,585.22,0.000051,1.25,118670.5,17032.31,0.08,3 Year
Mississippi,LD10ToSylvanUS,524.5,Max WS,146661.4,564.19,585.06,,585.08,0.000052,1.25,121225,17430.59,0.08,3 Year
Mississippi,LD10ToSylvanUS,524.04,Max WS,146654.8,559.32,584.94,,584.96,0.000049,1.23,121247.8,16499.8,0.08,3 Year
Mississippi,LD10ToSylvanUS,523.57,Max WS,146653,555.34,584.8,,584.83,0.000052,1.32,111830.6,15159.1,0.08,3 Year
Mississippi,LD10ToSylvanUS,523.2,Max WS,146651.8,549.47,584.7,,584.73,0.000057,1.44,101957.2,14652.58,0.09,3 Year
Mississippi,LD10ToSylvanUS,522.92,Max WS,146642.1,553.2,584.59,,584.64,0.000061,1.78,82680.44,13169.24,0.1,3 Year
Mississippi,LD10ToSylvanUS,522.59,Max WS,146641.1,541.23,584.47,560.46,584.54,0.000065,1.98,73987.24,13046.58,0.1,3 Year
