River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,615.1,Max WS,512215.2,577.41,630.99,,631.12,0.000047,3.96,219306.7,8765.83,0.1,100000 Year
Mississippi,LD10ToSylvanUS,614.92,Max WS,512195.2,576.86,630.96,,631.07,0.000043,3.64,224947.3,8784.57,0.1,100000 Year
Mississippi,LD10ToSylvanUS,614.71,Max WS,512176.3,576.03,630.92,,631.03,0.000042,3.57,233866.5,8953.72,0.09,100000 Year
Mississippi,LD10ToSylvanUS,614.23,Max WS,512211.8,555.94,630.8,,630.94,0.000045,3.79,256318.3,10219.17,0.1,100000 Year
Mississippi,LD10ToSylvanUS,613.67,Max WS,512194.1,574.71,630.63,,630.78,0.000069,4.39,251000.9,10141.48,0.12,100000 Year
Mississippi,LD10ToSylvanUS,613.09,Max WS,512098.3,585.67,630.5,,630.59,0.000051,3.44,267098.3,10317.12,0.1,100000 Year
Mississippi,LD10ToSylvanUS,612.56,Max WS,512095.4,579.93,630.39,,630.47,0.000041,3.23,279454.3,10500.6,0.09,100000 Year
Mississippi,LD10ToSylvanUS,612,Max WS,512079.2,578.39,630.24,,630.36,0.000064,4.1,243140.8,9493.14,0.11,100000 Year
Mississippi,LD10ToSylvanUS,611.22,Max WS,511973.1,582.59,630.05,,630.15,0.000053,3.65,242065.6,9919.02,0.1,100000 Year
Mississippi,LD10ToSylvanUS,610.6,Max WS,511926.7,589.02,629.86,,629.96,0.000057,3.64,241718.1,9159.13,0.11,100000 Year
Mississippi,LD10ToSylvanUS,610.09,Max WS,511893.1,583.1,629.73,,629.83,0.000047,3.31,234135.5,8816.32,0.1,100000 Year
Mississippi,LD10ToSylvanUS,609.49,Max WS,511910.2,584.92,629.58,,629.68,0.00005,3.42,227800.1,8512.75,0.1,100000 Year
Mississippi,LD10ToSylvanUS,609.06,Max WS,511874.4,587.74,629.44,,629.56,0.000055,3.46,232899.3,8595.16,0.1,100000 Year
Mississippi,LD10ToSylvanUS,608.66,Max WS,511859.4,582.04,629.31,,629.45,0.000068,3.9,213574.7,8741.26,0.12,100000 Year
Mississippi,LD10ToSylvanUS,608.05,Max WS,511784.9,578.53,629.1,,629.26,0.000067,3.94,203517.8,8417.52,0.11,100000 Year
Mississippi,LD10ToSylvanUS,607.52,Max WS,512212.9,569.37,628.73,,629.1,0.000116,5.79,185835.7,8356.45,0.16,100000 Year
Mississippi,LD10ToSylvanUS,606.96,Max WS,512165.5,571.83,628.45,,628.77,0.000098,5.54,188752.8,8412.72,0.14,100000 Year
Mississippi,LD10ToSylvanUS,606.16,Max WS,512070.9,574.79,628.13,,628.39,0.000081,5.14,175999.9,7420.99,0.13,100000 Year
Mississippi,LD10ToSylvanUS,605.57,Max WS,512087.3,576.89,627.96,,628.14,0.000073,4.38,187731.3,7537.76,0.12,100000 Year
Mississippi,LD10ToSylvanUS,604.99,Max WS,512041.7,573.72,627.73,,627.89,0.000083,4.3,171105.6,7134.58,0.13,100000 Year
Mississippi,LD10ToSylvanUS,604.45,Max WS,511995,572.98,627.49,,627.67,0.000083,4.47,177631.6,7161.99,0.13,100000 Year
Mississippi,LD10ToSylvanUS,604,Max WS,511949.7,580.47,627.31,,627.48,0.000068,4.03,174896.1,6539.7,0.12,100000 Year
Mississippi,LD10ToSylvanUS,603.54,Max WS,511902.8,577.24,627.11,,627.31,0.000085,4.55,174295.1,7091.92,0.13,100000 Year
Mississippi,LD10ToSylvanUS,603.14,Max WS,511842,577.04,627.01,,627.18,0.000064,4.06,184922.1,7002.68,0.11,100000 Year
Mississippi,LD10ToSylvanUS,602.78,Max WS,511781,582.8,626.88,,627.04,0.000073,4.06,207627.5,8186.46,0.12,100000 Year
Mississippi,LD10ToSylvanUS,602.39,Max WS,511796,585.54,626.78,,626.9,0.000057,3.43,214987.3,9882.7,0.1,100000 Year
Mississippi,LD10ToSylvanUS,601.99,Max WS,511737.7,579.27,626.6,,626.77,0.000077,4.02,190973.2,7386.2,0.12,100000 Year
Mississippi,LD10ToSylvanUS,601.54,Max WS,511691.9,572.77,626.44,,626.6,0.000067,4.01,189524.8,7308.54,0.11,100000 Year
Mississippi,LD10ToSylvanUS,600.89,Max WS,511648.7,582.19,626.21,,626.36,0.000066,3.98,185779.6,7312.66,0.11,100000 Year
Mississippi,LD10ToSylvanUS,599.96,Max WS,511576.6,571.07,625.93,,626.08,0.000059,4.07,188232.3,7335.45,0.11,100000 Year
Mississippi,LD10ToSylvanUS,599.4,Max WS,511478.8,580.12,625.73,,625.89,0.000064,3.83,179562.2,6889.57,0.11,100000 Year
Mississippi,LD10ToSylvanUS,599.07,Max WS,511507.9,586.53,625.66,,625.77,0.000047,3.11,192565.3,6965.91,0.1,100000 Year
Mississippi,LD10ToSylvanUS,598.58,Max WS,511492.7,586.27,625.51,,625.64,0.000061,3.53,188819.8,7148.2,0.11,100000 Year
Mississippi,LD10ToSylvanUS,598.07,Max WS,511373.6,586.67,625.33,,625.48,0.000064,3.75,179304.5,6701.43,0.11,100000 Year
Mississippi,LD10ToSylvanUS,597.56,Max WS,511360.8,586.62,625.18,,625.31,0.000062,3.58,180859.2,6739.86,0.11,100000 Year
