River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,550.97,Max WS,454766.9,552.93,607.34,,607.4,0.000036,2.96,265689.8,12933.09,0.08,20000 Year
Mississippi,LD10ToSylvanUS,550.37,Max WS,454755.4,560.08,607.24,,607.3,0.000029,2.51,280698.8,12253.61,0.08,20000 Year
Mississippi,LD10ToSylvanUS,549.6,Max WS,454675.8,561.14,607.04,,607.16,0.000058,3.75,230498,11591.78,0.11,20000 Year
Mississippi,LD10ToSylvanUS,548.97,Max WS,454656.4,551.68,606.78,,606.99,0.000075,4.67,228234.9,12936.15,0.12,20000 Year
Mississippi,LD10ToSylvanUS,548.07,Max WS,386498.4,550.72,606.37,,606.63,0.000086,4.23,99497.13,4915.64,0.13,20000 Year
Mississippi,LD10ToSylvanUS,547.44,Max WS,345926.5,565.8,606.18,,606.41,0.000077,4.02,105075.3,4725.63,0.12,20000 Year
Mississippi,LD10ToSylvanUS,546.91,Max WS,347917.2,558.96,605.96,,606.17,0.000078,3.87,98661.04,4687.26,0.12,20000 Year
Mississippi,LD10ToSylvanUS,546.3,Max WS,438289.9,565.18,605.35,,605.73,0.000138,5.55,98289.75,5154.53,0.16,20000 Year
Mississippi,LD10ToSylvanUS,545.82,Max WS,459224.8,562.04,605.23,,605.4,0.000083,4.26,246069.4,16132.41,0.13,20000 Year
Mississippi,LD10ToSylvanUS,545.38,Max WS,458023.3,567.1,605.12,,605.19,0.000047,3.1,255061.4,14983.61,0.09,20000 Year
Mississippi,LD10ToSylvanUS,544.82,Max WS,459183.6,564.87,604.96,,605.04,0.000056,3.34,232428.6,18135.07,0.1,20000 Year
Mississippi,LD10ToSylvanUS,544.32,Max WS,459150.8,567.52,604.69,,604.87,0.000106,4.4,204962,14502.23,0.14,20000 Year
Mississippi,LD10ToSylvanUS,543.6,Max WS,459075.9,549.24,604.45,,604.55,0.00005,3.4,223225.3,13334.08,0.1,20000 Year
Mississippi,LD10ToSylvanUS,543.19,Max WS,459067.3,559.82,604.32,,604.42,0.000071,3.67,211039.5,10674.25,0.12,20000 Year
Mississippi,LD10ToSylvanUS,542.56,Max WS,459004.3,564.28,604.07,,604.21,0.00008,3.91,183491.5,8949.09,0.12,20000 Year
Mississippi,LD10ToSylvanUS,541.83,Max WS,458112.9,552.7,603.77,,603.97,0.000092,4.64,202443.5,10661.08,0.14,20000 Year
Mississippi,LD10ToSylvanUS,541.09,Max WS,458884.8,552.42,603.51,,603.67,0.000074,4.13,217945.5,11132.1,0.12,20000 Year
Mississippi,LD10ToSylvanUS,540.41,Max WS,458831.7,550.94,603.38,,603.45,0.000045,2.94,234432.2,11371.91,0.09,20000 Year
Mississippi,LD10ToSylvanUS,539.79,Max WS,458796.2,554.74,603.16,,603.32,0.000079,4.4,231142.3,12758.5,0.13,20000 Year
Mississippi,LD10ToSylvanUS,539.22,Max WS,458782.2,560.16,602.99,,603.11,0.000061,3.27,227883.6,11901.24,0.11,20000 Year
Mississippi,LD10ToSylvanUS,538.62,Max WS,458637.4,558.31,602.69,,602.92,0.000109,4.84,207745.5,11142.79,0.14,20000 Year
Mississippi,LD10ToSylvanUS,538.13,Max WS,458531.1,545.19,602.43,,602.68,0.000094,5.28,197580.3,10173.13,0.14,20000 Year
Mississippi,LD10ToSylvanUS,537.84,Max WS,458584.3,555.11,602.36,576.75,602.52,0.000067,4.13,207537.6,10361.36,0.12,20000 Year
Mississippi,LD10ToSylvanUS,537.8,Max WS,458514,553.88,602.34,,602.5,0.000065,4.16,207249.3,10278.39,0.11,20000 Year
Mississippi,LD10ToSylvanUS,537.16,Max WS,458486.6,563.98,602.14,,602.26,0.000064,3.48,212647.3,10902.82,0.11,20000 Year
Mississippi,LD10ToSylvanUS,536.44,Max WS,458439.5,559.41,601.98,,602.06,0.000048,2.97,277347.8,16951.45,0.09,20000 Year
Mississippi,LD10ToSylvanUS,535.96,Max WS,458117.6,563.04,601.86,,601.94,0.00005,3.27,292256.3,17092.87,0.1,20000 Year
Mississippi,LD10ToSylvanUS,535.73,Max WS,443248.8,561.33,601.8,,601.89,0.00005,3.25,246094.2,13202.61,0.1,20000 Year
Mississippi,LD10ToSylvanUS,535.52,Max WS,444717.7,550.38,601.72,,601.85,0.000054,3.58,232559.6,12253.57,0.1,20000 Year
Mississippi,LD10ToSylvanUS,535,Max WS,450896.9,551.77,601.62,576.89,601.7,0.000043,3.16,259544.8,14092.59,0.09,20000 Year
Mississippi,LD10ToSylvanUS,534.91,Max WS,450919.7,547.16,601.61,,601.68,0.000035,2.89,281842.1,15471.91,0.08,20000 Year
Mississippi,LD10ToSylvanUS,534.1,Max WS,454508.9,565.78,601.51,,601.55,0.000025,2.21,365598.3,19718.61,0.07,20000 Year
Mississippi,LD10ToSylvanUS,533.47,Max WS,457779.9,568.45,601.44,,601.47,0.00002,1.83,364212.8,19905.21,0.06,20000 Year
Mississippi,LD10ToSylvanUS,532.75,Max WS,458317.3,564.68,601.36,,601.39,0.000022,1.99,331496.1,17149.01,0.06,20000 Year
Mississippi,LD10ToSylvanUS,532.23,Max WS,458229,555.61,601.26,,601.31,0.000038,2.66,311710.1,17434.67,0.08,20000 Year
Mississippi,LD10ToSylvanUS,531.6,Max WS,458224.5,564.97,601.13,,601.18,0.000036,2.54,306778.9,17411.43,0.08,20000 Year
Mississippi,LD10ToSylvanUS,530.75,Max WS,458218.3,563.69,600.92,,600.99,0.000051,2.76,229985.8,13095.24,0.1,20000 Year
Mississippi,LD10ToSylvanUS,530.08,Max WS,458144.1,566.24,600.76,,600.84,0.000047,2.58,228450.7,13878.35,0.09,20000 Year
Mississippi,LD10ToSylvanUS,529.62,Max WS,458160.5,552.69,600.66,,600.74,0.000048,2.55,226983.3,13266.75,0.09,20000 Year
Mississippi,LD10ToSylvanUS,529.14,Max WS,458143.3,544.49,600.53,,600.6,0.000037,2.19,247631.8,17506.65,0.08,20000 Year
Mississippi,LD10ToSylvanUS,528.44,Max WS,458095.3,554.48,600.42,,600.48,0.000033,1.94,266060,16297.36,0.07,20000 Year
Mississippi,LD10ToSylvanUS,527.83,Max WS,458085.7,559.93,600.36,,600.4,0.000019,1.51,339553.2,19899.64,0.06,20000 Year
Mississippi,LD10ToSylvanUS,526.96,Max WS,458111,556.23,600.3,,600.32,0.000012,1.2,443956,28043.63,0.05,20000 Year
Mississippi,LD10ToSylvanUS,526.51,Max WS,458089.3,556.87,600.27,,600.29,0.000013,1.25,443339.2,29635.62,0.05,20000 Year
Mississippi,LD10ToSylvanUS,525.94,Max WS,458097.8,565.39,600.23,,600.25,0.000012,1.2,478044.1,31036.14,0.04,20000 Year
Mississippi,LD10ToSylvanUS,525.04,Max WS,458068.4,555.61,600.18,,600.2,0.000011,1.18,492451.1,29610,0.04,20000 Year
Mississippi,LD10ToSylvanUS,524.5,Max WS,458073.6,564.19,600.15,,600.17,0.000011,1.15,485278.4,28805.72,0.04,20000 Year
Mississippi,LD10ToSylvanUS,524.04,Max WS,458080.8,559.32,600.12,,600.14,0.000011,1.17,466822.1,28435.54,0.04,20000 Year
Mississippi,LD10ToSylvanUS,523.57,Max WS,458044.6,555.34,600.09,,600.11,0.000013,1.27,458762.3,27022.47,0.05,20000 Year
Mississippi,LD10ToSylvanUS,523.2,Max WS,458053.8,549.47,600.06,,600.09,0.000013,1.28,445727.6,28829.77,0.05,20000 Year
