ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 06:00,439.88,437.98,136831,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 08:00,440.17,437.96,161573,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 10:00,440.37,437.99,170769,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 12:00,440.25,438,166941,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 14:00,440.01,437.97,160633,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 16:00,439.75,438,155721,
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 18:00,439.5,438.04,151547,140000
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 20:00,439.29,438.12,149280,141520
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 22:00,439.11,438.13,147260,141709
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,10 April 2013, 24:00,438.95,438.33,145391,145510
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 02:00,438.82,438.66,144494,151539
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 04:00,438.71,438.87,143241,155110
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 06:00,438.63,439.15,142905,159759
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 08:00,438.6,439.37,144303,163280
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 10:00,438.61,439.69,146088,168249
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 12:00,438.66,439.94,148697,171999
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 14:00,438.76,440.16,153156,175299
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 16:00,438.86,440.29,155614,177250
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 18:00,438.99,440.44,158439,179499
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 20:00,439.14,440.58,161907,181600
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 22:00,439.31,440.66,165157,182799
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,11 April 2013, 24:00,439.46,440.77,167510,184450
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 02:00,439.61,440.84,169629,185499
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 04:00,439.76,440.91,171744,186549
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 06:00,439.9,440.99,173785,187750
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 08:00,440.04,441.07,175851,188950
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 10:00,440.17,441.14,177857,190000
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 12:00,440.31,441.24,179933,191500
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 14:00,440.44,441.3,182072,192400
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 16:00,440.59,441.4,184450,193850
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 18:00,440.73,441.49,187052,195250
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 20:00,440.88,441.59,189610,196749
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 22:00,441.03,441.7,192177,198400
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,12 April 2013, 24:00,441.18,441.78,194615,199599
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,13 April 2013, 02:00,441.32,441.89,196950,201250
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,13 April 2013, 04:00,441.46,441.98,199010,202600
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,13 April 2013, 06:00,441.58,442.03,200974,203349
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,13 April 2013, 08:00,441.7,442.1,202780,204399
260.17,MISSISSIPPI,SALT_CUIVRE,MOSIER_LANDING,13 April 2013, 10:00,441.81,442.14,204293,205000
