ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 06:00,477.53,476.94,128427,118972
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 08:00,477.76,476.95,136177,119053
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 10:00,477.94,476.98,139055,119701
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 12:00,477.95,477.04,136716,120592
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 14:00,477.88,477.11,134585,121807
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 16:00,477.84,477.19,134089,123022
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 18:00,477.82,477.26,134027,124075
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 20:00,477.83,477.3,134463,124885
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 22:00,477.86,477.35,135165,125614
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,10 April 2013, 24:00,477.93,477.4,135563,126505
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,11 April 2013, 02:00,478.04,477.47,136386,127558
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,11 April 2013, 04:00,478.16,477.55,137978,128935
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,11 April 2013, 06:00,478.28,477.66,139787,130636
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,11 April 2013, 08:00,478.41,477.85,142154,133548
343.19,MISSISSIPPI,FOXTOBEAR,L&D_20_TAIL,11 April 2013, 10:00,478.54,478.06,145004,136774
