ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 06:00,448.98,445.44,136141,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 08:00,446.11,445.67,184791,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 10:00,445.59,445.69,164648,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 12:00,445.45,445.74,151853,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 14:00,445.39,445.77,148134,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 16:00,445.44,445.78,142859,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 18:00,445.36,445.86,144143,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 20:00,445.32,445.86,143254,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 22:00,445.32,445.97,142323,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,10 April 2013, 24:00,445.37,445.97,141016,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 02:00,445.34,445.88,141153,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 04:00,445.41,445.97,140162,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 06:00,445.42,445.90,141455,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 08:00,445.43,445.76,143086,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 10:00,445.29,445.78,149945,
273.53,MISSISSIPPI,SALT_CUIVRE,L&D_24_POOL,11 April 2013, 12:00,445.34,445.98,153561,
