ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 06:00,319.48,319.49,250959,245000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 08:00,319.45,319.46,253071,245000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 10:00,319.43,319.44,253817,244000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 12:00,319.41,319.42,253481,244000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 14:00,319.4,319.41,253039,244000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 16:00,319.41,319.42,252943,245000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 18:00,319.4,319.41,253462,244000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 20:00,319.41,319.42,253960,244000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 22:00,319.46,319.47,256398,245000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,10 April 2013, 24:00,319.5,319.51,262387,246000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 02:00,319.59,319.6,267673,247000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 04:00,319.66,319.67,273993,247000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 06:00,319.73,319.74,279526,249000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 08:00,319.78,319.79,284784,250000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 10:00,319.86,319.88,288606,252000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 12:00,319.96,319.98,291292,254000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 14:00,320.11,320.13,292844,256000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 16:00,320.29,320.31,293411,259000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 18:00,320.5,320.51,293705,262000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 20:00,320.69,320.7,294050,265000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 22:00,320.9,320.91,293263,268000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,11 April 2013, 24:00,321.13,321.14,292270,272000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 02:00,321.3,321.31,292968,276000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 04:00,321.54,321.55,292202,280000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 06:00,321.75,321.76,292764,283000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 08:00,321.99,322,293032,288000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 10:00,322.23,322.24,294171,292000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 12:00,322.51,322.52,294964,297000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 14:00,322.79,322.8,296535,302000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 16:00,323.1,323.11,298436,307000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 18:00,323.4,323.41,300856,312000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 20:00,323.68,323.69,304697,318000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 22:00,323.98,323.99,308992,325000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,12 April 2013, 24:00,324.28,324.29,313144,330000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,13 April 2013, 02:00,324.58,324.59,318203,336000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,13 April 2013, 04:00,324.88,324.89,323723,342000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,13 April 2013, 06:00,325.13,325.14,330335,348000
43.702,MISSISSIPPI,BIG MUDDY_OHIO,THEBES,13 April 2013, 08:00,325.43,325.44,334434,354000
