ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 06:00,373.47,370.82,244789,221639
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 08:00,373.53,370.87,247397,222176
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 10:00,373.6,370.9,249165,222498
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 12:00,373.8,370.91,255257,222606
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 14:00,374.17,370.91,267844,222606
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 16:00,374.68,370.97,284323,223251
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 18:00,375.07,370.81,294129,221530
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 20:00,375.34,371.13,299050,224984
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 22:00,375.53,371.29,301379,226721
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,10 April 2013, 24:00,375.63,371.52,301827,229280
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 02:00,375.66,371.78,300911,232919
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 04:00,375.64,371.98,299281,235720
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 06:00,375.6,372.21,297418,238939
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 08:00,375.53,372.4,295410,241599
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 10:00,375.44,372.62,292844,244691
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 12:00,375.35,372.87,290040,248216
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 14:00,375.27,373.17,287205,253074
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 16:00,375.19,373.46,285051,258268
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 18:00,375.14,373.81,284218,264728
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 20:00,375.14,374.19,285172,271938
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 22:00,375.19,374.63,288013,280510
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,11 April 2013, 24:00,375.3,375.07,292216,289362
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 02:00,375.42,375.54,295966,298769
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 04:00,375.59,375.95,299888,307129
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 06:00,375.77,376.37,303790,315961
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 08:00,375.97,376.78,307827,324587
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 10:00,376.18,377.08,312234,330702
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 12:00,376.41,377.62,316957,341827
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 14:00,376.66,377.97,321933,349039
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 16:00,376.91,378.25,327112,354891
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 18:00,377.18,378.59,332598,362367
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,12 April 2013, 20:00,377.45,378.88,338290,368810
