ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 06:00,406.05,406.31,163267,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 08:00,407.51,406.33,196575,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 10:00,408.28,406.38,223630,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 12:00,410.15,406.43,264168,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 14:00,409.50,406.46,237415,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 16:00,409.09,406.57,226283,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 18:00,408.80,406.78,220366,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 20:00,408.56,407.05,214676,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 22:00,408.27,407.24,207989,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,10 April 2013, 24:00,408.04,407.34,203334,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 02:00,407.89,407.42,200609,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 04:00,407.73,407.55,196929,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 06:00,407.61,407.77,194470,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 08:00,407.48,408.16,191427,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 10:00,407.23,408.73,183351,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 12:00,407.17,409.13,182925,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 14:00,407.24,409.52,183989,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 16:00,407.43,409.99,187378,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 18:00,407.73,410.49,192445,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 20:00,408.01,410.70,196385,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 22:00,408.30,410.87,200371,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,11 April 2013, 24:00,408.42,411.03,197269,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 02:00,408.51,411.32,196748,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 04:00,408.67,411.55,198275,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 06:00,408.95,411.80,202553,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 08:00,409.20,412.09,206316,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 10:00,409.44,412.31,209104,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 12:00,409.68,412.51,211703,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 14:00,409.93,412.64,214970,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 16:00,410.16,412.76,217351,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 18:00,410.41,412.86,219201,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 20:00,410.78,412.95,226277,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 22:00,411.05,413.05,228064,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,12 April 2013, 24:00,411.26,413.13,226725,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 02:00,411.59,413.23,233170,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 04:00,411.67,413.33,224767,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 06:00,411.94,413.44,229959,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 08:00,412.18,413.56,233420,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 10:00,412.47,413.68,240578,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 12:00,412.61,413.78,239544,
200.31,MISSISSIPPI,ILLINOIS_MIZZOU,MEL_PRICE_L&D_TW,13 April 2013, 14:00,412.75,413.87,238992,
