River_Sta,River,Reach,Gage,date,Event,Run_type,Run_num,Type,value
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 20:00,2001,Calibration,1,WS_Elev,584.961792
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 20:00,2001,Calibration,1,Model_Q,249477.4531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 21:00,2001,Calibration,1,WS_Elev,584.954895
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 21:00,2001,Calibration,1,Model_Q,249323.9531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 22:00,2001,Calibration,1,WS_Elev,584.9476929
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 22:00,2001,Calibration,1,Model_Q,249163.125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 23:00,2001,Calibration,1,WS_Elev,584.9401245
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/9/2001 23:00,2001,Calibration,1,Model_Q,248998.25
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 0:00,2001,Calibration,1,WS_Elev,584.9321899
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 0:00,2001,Calibration,1,Obs_WS,585.0900269
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 0:00,2001,Calibration,1,Model_Q,248830.7031
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 1:00,2001,Calibration,1,WS_Elev,584.9239502
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 1:00,2001,Calibration,1,Model_Q,248660.2344
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 2:00,2001,Calibration,1,WS_Elev,584.9154053
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 2:00,2001,Calibration,1,Model_Q,248485.7813
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 3:00,2001,Calibration,1,WS_Elev,584.9063721
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 3:00,2001,Calibration,1,Model_Q,248306.0469
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 4:00,2001,Calibration,1,WS_Elev,584.8974609
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 4:00,2001,Calibration,1,Model_Q,248097.4531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 5:00,2001,Calibration,1,WS_Elev,584.888855
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 5:00,2001,Calibration,1,Model_Q,247873.9688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 6:00,2001,Calibration,1,WS_Elev,584.8804321
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 6:00,2001,Calibration,1,Obs_WS,585.0200195
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 6:00,2001,Calibration,1,Model_Q,247646.4063
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 7:00,2001,Calibration,1,WS_Elev,584.8719482
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 7:00,2001,Calibration,1,Model_Q,247412.5
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 8:00,2001,Calibration,1,WS_Elev,584.8635864
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 8:00,2001,Calibration,1,Model_Q,247175.4531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 9:00,2001,Calibration,1,WS_Elev,584.8552246
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 9:00,2001,Calibration,1,Model_Q,246930.625
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 10:00,2001,Calibration,1,WS_Elev,584.8469849
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 10:00,2001,Calibration,1,Model_Q,246677.375
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 11:00,2001,Calibration,1,WS_Elev,584.8388672
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 11:00,2001,Calibration,1,Model_Q,246414.2656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 12:00,2001,Calibration,1,WS_Elev,584.8308716
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 12:00,2001,Calibration,1,Obs_WS,585.0200195
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 12:00,2001,Calibration,1,Model_Q,246151.125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 13:00,2001,Calibration,1,WS_Elev,584.8226318
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 13:00,2001,Calibration,1,Model_Q,245895.6875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 14:00,2001,Calibration,1,WS_Elev,584.8141479
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 14:00,2001,Calibration,1,Model_Q,245640.1875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 15:00,2001,Calibration,1,WS_Elev,584.8054199
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 15:00,2001,Calibration,1,Model_Q,245383.7656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 16:00,2001,Calibration,1,WS_Elev,584.7963867
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 16:00,2001,Calibration,1,Model_Q,245135.2813
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 17:00,2001,Calibration,1,WS_Elev,584.7870483
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 17:00,2001,Calibration,1,Model_Q,244881.5313
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 18:00,2001,Calibration,1,WS_Elev,584.7774048
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 18:00,2001,Calibration,1,Obs_WS,584.960022
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 18:00,2001,Calibration,1,Model_Q,244629.7188
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 19:00,2001,Calibration,1,WS_Elev,584.767395
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 19:00,2001,Calibration,1,Model_Q,244380.8125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 20:00,2001,Calibration,1,WS_Elev,584.756897
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 20:00,2001,Calibration,1,Model_Q,244138.3906
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 21:00,2001,Calibration,1,WS_Elev,584.7458496
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 21:00,2001,Calibration,1,Model_Q,243897.6563
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 22:00,2001,Calibration,1,WS_Elev,584.734375
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 22:00,2001,Calibration,1,Model_Q,243661.9063
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 23:00,2001,Calibration,1,WS_Elev,584.7221069
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/10/2001 23:00,2001,Calibration,1,Model_Q,243440
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 0:00,2001,Calibration,1,WS_Elev,584.7089844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 0:00,2001,Calibration,1,Obs_WS,584.960022
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 0:00,2001,Calibration,1,Model_Q,243224.5156
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 1:00,2001,Calibration,1,WS_Elev,584.6939697
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 1:00,2001,Calibration,1,Model_Q,243081.2188
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 2:00,2001,Calibration,1,WS_Elev,584.6767578
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 2:00,2001,Calibration,1,Model_Q,242913.0469
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 3:00,2001,Calibration,1,WS_Elev,584.6607056
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 3:00,2001,Calibration,1,Model_Q,242650.6719
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 4:00,2001,Calibration,1,WS_Elev,584.645874
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 4:00,2001,Calibration,1,Model_Q,242359.5
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 5:00,2001,Calibration,1,WS_Elev,584.6316528
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 5:00,2001,Calibration,1,Model_Q,242063.4688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 6:00,2001,Calibration,1,WS_Elev,584.6177368
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 6:00,2001,Calibration,1,Obs_WS,584.9000244
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 6:00,2001,Calibration,1,Model_Q,241771.7188
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 7:00,2001,Calibration,1,WS_Elev,584.6040039
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 7:00,2001,Calibration,1,Model_Q,241474.125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 8:00,2001,Calibration,1,WS_Elev,584.5904541
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 8:00,2001,Calibration,1,Model_Q,241173.9688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 9:00,2001,Calibration,1,WS_Elev,584.5771484
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 9:00,2001,Calibration,1,Model_Q,240872.1875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 10:00,2001,Calibration,1,WS_Elev,584.5639648
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 10:00,2001,Calibration,1,Model_Q,240567.875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 11:00,2001,Calibration,1,WS_Elev,584.5509644
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 11:00,2001,Calibration,1,Model_Q,240261.4688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 12:00,2001,Calibration,1,WS_Elev,584.5379639
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 12:00,2001,Calibration,1,Obs_WS,584.8400269
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 12:00,2001,Calibration,1,Model_Q,239954.5
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 13:00,2001,Calibration,1,WS_Elev,584.5253296
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 13:00,2001,Calibration,1,Model_Q,239642.5
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 14:00,2001,Calibration,1,WS_Elev,584.5128174
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 14:00,2001,Calibration,1,Model_Q,239337.6875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 15:00,2001,Calibration,1,WS_Elev,584.5004272
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 15:00,2001,Calibration,1,Model_Q,239029.4844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 16:00,2001,Calibration,1,WS_Elev,584.4883423
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 16:00,2001,Calibration,1,Model_Q,238721.6406
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 17:00,2001,Calibration,1,WS_Elev,584.4764404
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 17:00,2001,Calibration,1,Model_Q,238417.1406
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 18:00,2001,Calibration,1,WS_Elev,584.4646606
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 18:00,2001,Calibration,1,Obs_WS,584.7700195
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 18:00,2001,Calibration,1,Model_Q,238118.0313
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 19:00,2001,Calibration,1,WS_Elev,584.453125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 19:00,2001,Calibration,1,Model_Q,237819.875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 20:00,2001,Calibration,1,WS_Elev,584.4417114
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 20:00,2001,Calibration,1,Model_Q,237526.3281
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 21:00,2001,Calibration,1,WS_Elev,584.4303589
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 21:00,2001,Calibration,1,Model_Q,237237.9063
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 22:00,2001,Calibration,1,WS_Elev,584.4191895
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 22:00,2001,Calibration,1,Model_Q,236954.9688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 23:00,2001,Calibration,1,WS_Elev,584.4082031
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/11/2001 23:00,2001,Calibration,1,Model_Q,236674.9844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 0:00,2001,Calibration,1,WS_Elev,584.3973999
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 0:00,2001,Calibration,1,Obs_WS,584.7000122
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 0:00,2001,Calibration,1,Model_Q,236401.4375
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 1:00,2001,Calibration,1,WS_Elev,584.3865967
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 1:00,2001,Calibration,1,Model_Q,236130.6875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 2:00,2001,Calibration,1,WS_Elev,584.3759155
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 2:00,2001,Calibration,1,Model_Q,235865.0469
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 3:00,2001,Calibration,1,WS_Elev,584.3652954
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 3:00,2001,Calibration,1,Model_Q,235605.4844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 4:00,2001,Calibration,1,WS_Elev,584.3547363
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 4:00,2001,Calibration,1,Model_Q,235342.9531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 5:00,2001,Calibration,1,WS_Elev,584.3441772
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 5:00,2001,Calibration,1,Model_Q,235086.6406
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 6:00,2001,Calibration,1,WS_Elev,584.3336792
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 6:00,2001,Calibration,1,Obs_WS,584.6400146
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 6:00,2001,Calibration,1,Model_Q,234829.6094
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 7:00,2001,Calibration,1,WS_Elev,584.3231201
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 7:00,2001,Calibration,1,Model_Q,234574.9063
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 8:00,2001,Calibration,1,WS_Elev,584.312561
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 8:00,2001,Calibration,1,Model_Q,234322.2656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 9:00,2001,Calibration,1,WS_Elev,584.3018799
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 9:00,2001,Calibration,1,Model_Q,234067.5156
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 10:00,2001,Calibration,1,WS_Elev,584.2911987
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 10:00,2001,Calibration,1,Model_Q,233814.7813
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 11:00,2001,Calibration,1,WS_Elev,584.2805176
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 11:00,2001,Calibration,1,Model_Q,233560.0938
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 12:00,2001,Calibration,1,WS_Elev,584.2697144
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 12:00,2001,Calibration,1,Obs_WS,584.5499878
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 12:00,2001,Calibration,1,Model_Q,233306.4844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 13:00,2001,Calibration,1,WS_Elev,584.258728
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 13:00,2001,Calibration,1,Model_Q,233048.9688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 14:00,2001,Calibration,1,WS_Elev,584.2476807
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 14:00,2001,Calibration,1,Model_Q,232793.7656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 15:00,2001,Calibration,1,WS_Elev,584.2365112
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 15:00,2001,Calibration,1,Model_Q,232536.7031
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 16:00,2001,Calibration,1,WS_Elev,584.2250977
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 16:00,2001,Calibration,1,Model_Q,232275.4531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 17:00,2001,Calibration,1,WS_Elev,584.213623
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 17:00,2001,Calibration,1,Model_Q,232008.7031
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 18:00,2001,Calibration,1,WS_Elev,584.2019653
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 18:00,2001,Calibration,1,Obs_WS,584.460022
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 18:00,2001,Calibration,1,Model_Q,231737.7969
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 19:00,2001,Calibration,1,WS_Elev,584.1901245
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 19:00,2001,Calibration,1,Model_Q,231464.5156
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 20:00,2001,Calibration,1,WS_Elev,584.1781616
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 20:00,2001,Calibration,1,Model_Q,231188.5156
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 21:00,2001,Calibration,1,WS_Elev,584.1660767
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 21:00,2001,Calibration,1,Model_Q,230908.1719
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 22:00,2001,Calibration,1,WS_Elev,584.1537476
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 22:00,2001,Calibration,1,Model_Q,230623.4688
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 23:00,2001,Calibration,1,WS_Elev,584.1413574
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/12/2001 23:00,2001,Calibration,1,Model_Q,230332.8125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 0:00,2001,Calibration,1,WS_Elev,584.1287842
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 0:00,2001,Calibration,1,Obs_WS,584.3699951
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 0:00,2001,Calibration,1,Model_Q,230038.4063
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 1:00,2001,Calibration,1,WS_Elev,584.1159668
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 1:00,2001,Calibration,1,Model_Q,229741.25
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 2:00,2001,Calibration,1,WS_Elev,584.1029053
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 2:00,2001,Calibration,1,Model_Q,229436.9531
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 3:00,2001,Calibration,1,WS_Elev,584.0897217
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 3:00,2001,Calibration,1,Model_Q,229128.0313
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 4:00,2001,Calibration,1,WS_Elev,584.0762939
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 4:00,2001,Calibration,1,Model_Q,228816.1875
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 5:00,2001,Calibration,1,WS_Elev,584.0626221
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 5:00,2001,Calibration,1,Model_Q,228502.6094
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 6:00,2001,Calibration,1,WS_Elev,584.0487671
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 6:00,2001,Calibration,1,Obs_WS,584.2600098
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 6:00,2001,Calibration,1,Model_Q,228185.125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 7:00,2001,Calibration,1,WS_Elev,584.034729
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 7:00,2001,Calibration,1,Model_Q,227863.9844
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 8:00,2001,Calibration,1,WS_Elev,584.0203857
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 8:00,2001,Calibration,1,Model_Q,227540.2656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 9:00,2001,Calibration,1,WS_Elev,584.0057983
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 9:00,2001,Calibration,1,Model_Q,227214.7969
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 10:00,2001,Calibration,1,WS_Elev,583.9910889
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 10:00,2001,Calibration,1,Model_Q,226882.7813
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 11:00,2001,Calibration,1,WS_Elev,583.9761353
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 11:00,2001,Calibration,1,Model_Q,226542.7344
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 12:00,2001,Calibration,1,WS_Elev,583.9609985
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 12:00,2001,Calibration,1,Obs_WS,584.1699829
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 12:00,2001,Calibration,1,Model_Q,226199.3125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 13:00,2001,Calibration,1,WS_Elev,583.9457397
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 13:00,2001,Calibration,1,Model_Q,225855.75
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 14:00,2001,Calibration,1,WS_Elev,583.9301758
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 14:00,2001,Calibration,1,Model_Q,225507.1719
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 15:00,2001,Calibration,1,WS_Elev,583.9144897
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 15:00,2001,Calibration,1,Model_Q,225155.2656
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 16:00,2001,Calibration,1,WS_Elev,583.8984375
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 16:00,2001,Calibration,1,Model_Q,224802.0938
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 17:00,2001,Calibration,1,WS_Elev,583.8821411
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 17:00,2001,Calibration,1,Model_Q,224447.125
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 18:00,2001,Calibration,1,WS_Elev,583.8655396
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 18:00,2001,Calibration,1,Obs_WS,584.0499878
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 18:00,2001,Calibration,1,Model_Q,224088.0781
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 19:00,2001,Calibration,1,WS_Elev,583.8486938
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 19:00,2001,Calibration,1,Model_Q,223724.1406
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 20:00,2001,Calibration,1,WS_Elev,583.831604
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 20:00,2001,Calibration,1,Model_Q,223356.8281
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 21:00,2001,Calibration,1,WS_Elev,583.814209
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 21:00,2001,Calibration,1,Model_Q,222984.7969
512.02,Mississippi     ,Apple_Wapsi     ,CAMANCHE,5/13/2001 22:00,2001,Calibration,1,WS_Elev,583.7965088
