River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,589.12,Max WS,192586.8,571.62,609.22,,609.27,0.000056,1.87,110160.1,8948.35,0.09,9 Year
Mississippi,LD10ToSylvanUS,588.49,Max WS,192565.7,579.24,609.06,,609.1,0.000043,1.63,121846.5,9561.28,0.08,9 Year
Mississippi,LD10ToSylvanUS,588.05,Max WS,192105.8,585.53,608.96,,609,0.000042,1.64,120954.3,9230.06,0.08,9 Year
Mississippi,LD10ToSylvanUS,587.56,Max WS,192533.8,578.38,608.85,,608.89,0.000043,1.68,114782.1,8218.24,0.08,9 Year
Mississippi,LD10ToSylvanUS,586.81,Max WS,192499.4,577.43,608.66,,608.71,0.000049,1.8,113722.8,9241.65,0.08,9 Year
Mississippi,LD10ToSylvanUS,586.36,Max WS,192498.8,577.99,608.52,,608.59,0.00006,2.08,97617.91,7566.07,0.09,9 Year
Mississippi,LD10ToSylvanUS,585.78,Max WS,192493.8,568.74,608.31,,608.38,0.000068,2.14,90041.73,6355.62,0.1,9 Year
Mississippi,LD10ToSylvanUS,585.02,Max WS,192481.8,572.7,608.08,,608.14,0.000061,1.92,101412.5,7983.4,0.09,9 Year
Mississippi,LD10ToSylvanUS,584.07,Max WS,192458.9,577.39,607.77,,607.84,0.000061,2.18,89676.1,6128.31,0.1,9 Year
Mississippi,LD10ToSylvanUS,583.49,Max WS,192453.1,540.62,607.56,,607.65,0.000064,2.45,79287.85,6040.96,0.1,9 Year
Mississippi,LD10ToSylvanUS,583.19,Max WS,192439.3,563.46,607.39,,607.55,0.000071,3.2,60214.51,5877.63,0.11,9 Year
Mississippi,LD10ToSylvanUS,583.07,Max WS,192444.7,562.14,607.33,576.38,607.51,0.000051,3.44,56066.82,5617.58,0.1,9 Year
Mississippi,LD10ToSylvanUS,582.99,Max WS,192419,558.41,606.96,,607.16,0.000056,3.58,54746.56,5405.16,0.1,9 Year
Mississippi,LD10ToSylvanUS,582.86,Max WS,192420.5,555.24,606.98,,607.12,0.000041,3.05,67496.18,5266.85,0.09,9 Year
Mississippi,LD10ToSylvanUS,582.7,Max WS,192407.4,568.17,606.93,,607.08,0.000062,3.11,67812.2,5495.49,0.1,9 Year
Mississippi,LD10ToSylvanUS,582.28,Max WS,192406.2,568.01,606.82,,606.95,0.000058,3.15,86852.48,5208.89,0.1,9 Year
Mississippi,LD10ToSylvanUS,581.76,Max WS,192404.7,559.55,606.72,,606.8,0.000038,2.57,94371.26,4744.22,0.08,9 Year
Mississippi,LD10ToSylvanUS,581.27,Max WS,192399.8,569.8,606.61,583.38,606.69,0.000044,2.42,84087.62,3807.14,0.08,9 Year
Mississippi,LD10ToSylvanUS,581.22,Max WS,192399.8,568.82,606.58,,606.67,0.000038,2.39,83611.22,3359.69,0.08,9 Year
Mississippi,LD10ToSylvanUS,580.84,Max WS,192377.9,560.6,606.37,,606.57,0.00007,3.74,58589.81,2400.82,0.11,9 Year
Mississippi,LD10ToSylvanUS,580.44,Max WS,192360.6,558.79,606.25,,606.42,0.000058,3.25,59239.95,1854.1,0.1,9 Year
Mississippi,LD10ToSylvanUS,579.91,Max WS,192336.7,561.88,606.06,575.87,606.25,0.000046,3.5,54970.51,1595.02,0.1,9 Year
Mississippi,LD10ToSylvanUS,579.88,Max WS,192324.3,559.16,606.09,,606.25,0.000041,3.19,60560.05,1618.88,0.09,9 Year
Mississippi,LD10ToSylvanUS,579.59,Max WS,192343.3,562.98,606.05,,606.19,0.000046,3,64304.3,2658.43,0.09,9 Year
Mississippi,LD10ToSylvanUS,579.34,Max WS,192336.7,558.26,606,575.56,606.13,0.000038,2.89,66698.8,2026.28,0.09,9 Year
Mississippi,LD10ToSylvanUS,579.3,Max WS,192319.5,558.33,605.97,,606.11,0.000043,3.02,64552.45,3159.5,0.09,9 Year
Mississippi,LD10ToSylvanUS,579.03,Max WS,192342.7,551.25,605.85,,606.04,0.000065,3.55,62553.28,3072.51,0.11,9 Year
Mississippi,LD10ToSylvanUS,578.57,Max WS,192313.7,564.5,605.74,,605.89,0.000061,3.34,76015.71,5854.84,0.11,9 Year
Mississippi,LD10ToSylvanUS,578.02,Max WS,192294.8,561.27,605.61,,605.74,0.000055,3.35,90531.05,6302.72,0.1,9 Year
Mississippi,LD10ToSylvanUS,577.52,Max WS,192277.5,564.49,605.48,,605.59,0.000055,2.9,98862.84,6651.28,0.1,9 Year
Mississippi,LD10ToSylvanUS,577.06,Max WS,192271.5,569.78,605.3,,605.44,0.000071,3.27,82186.08,5641.35,0.11,9 Year
Mississippi,LD10ToSylvanUS,576.48,Max WS,192242.9,571.76,605.13,,605.24,0.000059,3.1,84093.89,5117.92,0.1,9 Year
Mississippi,LD10ToSylvanUS,575.93,Max WS,192206,562.93,604.95,,605.07,0.000059,3.44,78272.03,4323.38,0.11,9 Year
Mississippi,LD10ToSylvanUS,575.32,Max WS,192229.4,569.45,604.79,,604.89,0.000057,3.05,83279.38,4933.47,0.1,9 Year
Mississippi,LD10ToSylvanUS,574.83,Max WS,192200,576.94,604.58,,604.71,0.00008,3.23,74125.06,4490.03,0.12,9 Year
Mississippi,LD10ToSylvanUS,574.53,Max WS,192182,571.58,604.52,,604.6,0.000047,2.47,93380.4,6452.53,0.09,9 Year
Mississippi,LD10ToSylvanUS,573.98,Max WS,192157.7,568.71,604.38,,604.46,0.000055,2.78,101451.4,7304.72,0.1,9 Year
Mississippi,LD10ToSylvanUS,573.5,Max WS,192163.6,566.04,604.26,,604.33,0.000043,2.65,106396,7517.7,0.09,9 Year
Mississippi,LD10ToSylvanUS,572.92,Max WS,192151.4,573.76,604.14,,604.2,0.000042,2.33,107205,7019.58,0.08,9 Year
Mississippi,LD10ToSylvanUS,572.27,Max WS,192117.7,562.4,603.98,,604.06,0.000048,2.64,103831.7,7069.57,0.09,9 Year
Mississippi,LD10ToSylvanUS,571.93,Max WS,192123.5,563.07,603.89,,603.97,0.000054,2.55,100451.7,6975.9,0.1,9 Year
Mississippi,LD10ToSylvanUS,571.48,Max WS,192089.8,569.71,603.8,,603.87,0.000039,2.36,104473.1,6523.81,0.08,9 Year
Mississippi,LD10ToSylvanUS,571.01,Max WS,192070.2,562.28,603.63,,603.77,0.000071,3.45,83222.82,5785.51,0.11,9 Year
Mississippi,LD10ToSylvanUS,570.51,Max WS,192022.5,558.03,603.44,,603.59,0.000066,3.58,87729.72,6517.14,0.11,9 Year
Mississippi,LD10ToSylvanUS,569.86,Max WS,192031.2,565.85,603.26,,603.36,0.000055,2.97,91973.58,6084.47,0.1,9 Year
Mississippi,LD10ToSylvanUS,569.3,Max WS,192020.5,570.77,603.1,,603.19,0.00006,2.94,89966.8,5950.68,0.1,9 Year
Mississippi,LD10ToSylvanUS,568.85,Max WS,191874.5,575.49,602.95,,603.04,0.000066,2.92,90794.92,6626.11,0.11,9 Year
Mississippi,LD10ToSylvanUS,568.36,Max WS,191994.2,576.27,602.78,,602.86,0.000067,2.68,90653,6061.9,0.1,9 Year
Mississippi,LD10ToSylvanUS,567.96,Max WS,191978.5,570.81,602.62,,602.72,0.00007,2.88,86547.91,5834.77,0.11,9 Year
Mississippi,LD10ToSylvanUS,567.54,Max WS,191952.8,572.19,602.48,,602.57,0.000064,2.97,87154.36,5681.17,0.11,9 Year
Mississippi,LD10ToSylvanUS,567.17,Max WS,191932.4,573.75,602.37,,602.45,0.000061,2.82,90084.93,5897.41,0.1,9 Year
Mississippi,LD10ToSylvanUS,566.66,Max WS,191913.1,570.67,602.2,,602.29,0.000069,3,85362.82,5771.43,0.11,9 Year
Mississippi,LD10ToSylvanUS,566.05,Max WS,191852,569.92,601.98,,602.07,0.000072,2.96,83662.37,5682.74,0.11,9 Year
Mississippi,LD10ToSylvanUS,565.44,Max WS,191856.4,573.81,601.76,,601.87,0.000067,2.93,83096.34,5675.27,0.11,9 Year
Mississippi,LD10ToSylvanUS,565,Max WS,191825.8,569.07,601.6,,601.72,0.000065,2.99,86950.42,6182.95,0.11,9 Year
Mississippi,LD10ToSylvanUS,564.54,Max WS,191807,566.45,601.46,,601.57,0.000058,2.93,85367.12,6013.65,0.1,9 Year
Mississippi,LD10ToSylvanUS,564.21,Max WS,191806,560.04,601.4,,601.48,0.000042,2.54,95364.99,6020.19,0.09,9 Year
Mississippi,LD10ToSylvanUS,563.82,Max WS,191777.1,566.98,601.3,,601.38,0.000052,2.64,90039.02,5883.76,0.09,9 Year
Mississippi,LD10ToSylvanUS,563.39,Max WS,191765.5,570.34,601.15,,601.26,0.000064,3.02,85676.85,5843.03,0.11,9 Year
Mississippi,LD10ToSylvanUS,562.9,Max WS,191732.1,569.27,600.97,,601.09,0.000078,3.3,82076.5,5841.76,0.12,9 Year
Mississippi,LD10ToSylvanUS,562.48,Max WS,191702.3,569.94,600.83,,600.93,0.000068,2.96,88851.6,6574.13,0.11,9 Year
Mississippi,LD10ToSylvanUS,562.21,Max WS,191711.5,571.42,600.74,,600.82,0.000063,2.74,95908.4,7466.08,0.1,9 Year
Mississippi,LD10ToSylvanUS,561.74,Max WS,191686.3,576.11,600.62,,600.68,0.000056,2.47,106358,8577.38,0.1,9 Year
Mississippi,LD10ToSylvanUS,561.32,Max WS,191654.6,567.83,600.47,,600.54,0.00006,2.54,99718.15,7644.38,0.1,9 Year
Mississippi,LD10ToSylvanUS,560.74,Max WS,191639.8,569.77,600.3,,600.37,0.000063,2.49,99236.31,7849.43,0.1,9 Year
Mississippi,LD10ToSylvanUS,560,Max WS,191604.4,562.29,600.07,,600.13,0.00006,2.07,100315.2,7752.89,0.1,9 Year
Mississippi,LD10ToSylvanUS,559.39,Max WS,191592.8,565.46,599.89,,599.96,0.000056,2.31,98877.01,7119.64,0.09,9 Year
Mississippi,LD10ToSylvanUS,558.93,Max WS,191541.1,567.57,599.77,,599.84,0.000053,2.4,99708.52,7457.68,0.1,9 Year
Mississippi,LD10ToSylvanUS,558.39,Max WS,191557.6,560.45,599.59,,599.68,0.00006,2.79,95669.95,8057.2,0.1,9 Year
Mississippi,LD10ToSylvanUS,557.86,Max WS,191504.7,564.45,599.46,,599.53,0.000053,2.41,99988.59,8341.98,0.09,9 Year
Mississippi,LD10ToSylvanUS,557.5,Max WS,191498.5,561.59,599.35,,599.43,0.000058,2.62,93013.52,8012.66,0.11,9 Year
Mississippi,LD10ToSylvanUS,557.1,Max WS,191492.4,564.05,599.26,,599.32,0.000055,2.01,96221.17,7937.3,0.09,9 Year
Mississippi,LD10ToSylvanUS,556.91,Max WS,191502.9,562.27,599.2,,599.26,0.000053,2,95948.16,8118.27,0.09,9 Year
Mississippi,LD10ToSylvanUS,556.75,Max WS,191470.3,560.78,599.12,,599.22,0.000061,2.45,78234.29,8247.28,0.1,9 Year
Mississippi,LD10ToSylvanUS,556.66,Max WS,191469.8,554.74,598.96,571.28,599.18,0.000127,3.7,51754.13,8457.52,0.14,9 Year
Mississippi,LD10ToSylvanUS,556.61,Max WS,191390.8,560.92,598.53,,598.84,0.000134,4.79,49475.82,8651.35,0.16,9 Year
Mississippi,LD10ToSylvanUS,556.49,Max WS,191409.3,543.31,598.6,,598.75,0.000054,3.27,76165.42,8860.44,0.1,9 Year
Mississippi,LD10ToSylvanUS,556.43,Max WS,191414.2,559.36,598.58,,598.73,0.000056,3.27,80324.32,9141.9,0.1,9 Year
Mississippi,LD10ToSylvanUS,556.03,Max WS,191409.3,561.71,598.52,,598.61,0.000046,2.69,106000.6,9907.03,0.09,9 Year
Mississippi,LD10ToSylvanUS,555.62,Max WS,191394.1,558.9,598.43,,598.51,0.000046,2.75,111493.1,10197.78,0.09,9 Year
Mississippi,LD10ToSylvanUS,555.07,Max WS,191354.4,563.61,598.3,,598.37,0.000049,2.38,122914.7,11494.02,0.09,9 Year
Mississippi,LD10ToSylvanUS,554.54,Max WS,191340.8,564.11,598.2,,598.25,0.000034,2.02,142853.7,11740.46,0.08,9 Year
Mississippi,LD10ToSylvanUS,553.98,Max WS,191338.5,562.06,598.12,,598.16,0.000027,2.03,148345.9,11328.73,0.07,9 Year
Mississippi,LD10ToSylvanUS,553.28,Max WS,191302.2,558.31,598,,598.06,0.000036,2.51,135304.9,10259.27,0.08,9 Year
Mississippi,LD10ToSylvanUS,552.69,Max WS,191298.9,564.54,597.9,,597.94,0.000031,2.02,140027.6,11678.3,0.07,9 Year
Mississippi,LD10ToSylvanUS,551.82,Max WS,191257.1,564.9,597.75,,597.79,0.000035,2.02,157049.3,12754.16,0.08,9 Year
Mississippi,LD10ToSylvanUS,550.97,Max WS,191245.9,552.93,597.6,,597.64,0.000032,2.3,148496,11988.57,0.08,9 Year
Mississippi,LD10ToSylvanUS,550.37,Max WS,191252.1,560.08,597.52,,597.55,0.000023,1.8,159309.3,11870.4,0.06,9 Year
Mississippi,LD10ToSylvanUS,549.6,Max WS,191224,561.14,597.32,,597.42,0.000055,3.01,104173.5,10794.27,0.1,9 Year
Mississippi,LD10ToSylvanUS,548.97,Max WS,191207.9,551.68,597.06,,597.25,0.000066,3.71,80117.58,11903.42,0.11,9 Year
Mississippi,LD10ToSylvanUS,548.07,Max WS,191181.8,550.72,596.77,,596.9,0.000069,3.04,67548.91,3375.72,0.11,9 Year
Mississippi,LD10ToSylvanUS,547.44,Max WS,195150.9,565.8,596.49,,596.65,0.000084,3.36,67922.68,4011.55,0.12,9 Year
Mississippi,LD10ToSylvanUS,546.91,Max WS,195117.9,558.96,596.24,,596.39,0.000092,3.28,64267.07,3778.55,0.12,9 Year
Mississippi,LD10ToSylvanUS,546.3,Max WS,195089.9,565.18,595.93,,596.1,0.00009,3.64,63562.52,3742.3,0.13,9 Year
Mississippi,LD10ToSylvanUS,545.82,Max WS,195055.6,562.04,595.76,,595.9,0.00008,3.39,84124.3,11362.47,0.12,9 Year
Mississippi,LD10ToSylvanUS,545.38,Max WS,194617.8,567.1,595.59,,595.71,0.000077,3.19,97745.71,12694.34,0.12,9 Year
Mississippi,LD10ToSylvanUS,544.82,Max WS,195025.7,564.87,595.43,,595.49,0.000057,2.67,116419.6,14820.74,0.1,9 Year
Mississippi,LD10ToSylvanUS,544.32,Max WS,195003.7,567.52,595.2,,595.31,0.000093,3.22,110218.6,13869.5,0.12,9 Year
Mississippi,LD10ToSylvanUS,543.6,Max WS,194950.9,549.24,594.99,,595.05,0.000041,2.51,126829.2,13064.87,0.08,9 Year
Mississippi,LD10ToSylvanUS,543.19,Max WS,194954.3,559.82,594.89,,594.94,0.00006,2.66,118607.6,10349.65,0.1,9 Year
Mississippi,LD10ToSylvanUS,542.56,Max WS,194940.7,564.28,594.68,,594.76,0.000068,2.85,101016.6,8609.16,0.11,9 Year
Mississippi,LD10ToSylvanUS,541.83,Max WS,194774.7,552.7,594.41,,594.54,0.000077,3.48,103116.5,10455.69,0.12,9 Year
Mississippi,LD10ToSylvanUS,541.09,Max WS,194881.6,552.42,594.19,,594.29,0.00006,3.05,114931.3,10915.53,0.1,9 Year
Mississippi,LD10ToSylvanUS,540.41,Max WS,194852.3,550.94,594.07,,594.12,0.000042,2.26,130046.7,10825.7,0.08,9 Year
Mississippi,LD10ToSylvanUS,539.79,Max WS,194840.7,554.74,593.87,,593.99,0.000065,3.33,114079.1,12024.94,0.11,9 Year
Mississippi,LD10ToSylvanUS,539.22,Max WS,194835.8,560.16,593.73,,593.8,0.000055,2.4,115913.5,11582.98,0.09,9 Year
Mississippi,LD10ToSylvanUS,538.62,Max WS,194787.7,558.31,593.44,,593.62,0.000095,3.67,87760.11,10933.05,0.13,9 Year
Mississippi,LD10ToSylvanUS,538.13,Max WS,194769.8,545.19,593.18,,593.4,0.000082,4.21,73132.38,9878.48,0.13,9 Year
Mississippi,LD10ToSylvanUS,537.84,Max WS,194768.5,555.11,593.06,569.3,593.27,0.000086,3.88,60765.59,10126.15,0.13,9 Year
Mississippi,LD10ToSylvanUS,537.8,Max WS,194736.3,553.88,593.03,,593.23,0.000075,3.76,58787.29,9920.68,0.12,9 Year
Mississippi,LD10ToSylvanUS,537.16,Max WS,194708.9,563.98,592.76,,592.93,0.000101,3.44,62732.8,9997.38,0.13,9 Year
Mississippi,LD10ToSylvanUS,536.44,Max WS,194642.4,559.41,592.38,,592.54,0.000117,3.63,77224.39,12913.79,0.14,9 Year
Mississippi,LD10ToSylvanUS,535.96,Max WS,194638.2,563.04,592.15,,592.28,0.000085,3.44,99710.95,15088.23,0.12,9 Year
Mississippi,LD10ToSylvanUS,535.73,Max WS,194618.3,561.33,592.11,,592.19,0.000055,2.72,106802,12240.83,0.1,9 Year
Mississippi,LD10ToSylvanUS,535.52,Max WS,194602.8,550.38,592.03,,592.13,0.000054,2.92,97059.52,11885.31,0.1,9 Year
Mississippi,LD10ToSylvanUS,535,Max WS,194583.8,551.77,591.83,570.29,591.98,0.000073,3.35,83880.45,13534.25,0.11,9 Year
Mississippi,LD10ToSylvanUS,534.91,Max WS,194571,547.16,591.81,,591.95,0.000066,3.24,88574.63,14890.69,0.11,9 Year
Mississippi,LD10ToSylvanUS,534.1,Max WS,193579.1,565.78,591.46,,591.62,0.000096,3.39,83879.81,17299.95,0.13,9 Year
Mississippi,LD10ToSylvanUS,533.47,Max WS,194424.4,568.45,591.18,,591.3,0.000085,2.85,79814.14,17939.12,0.12,9 Year
Mississippi,LD10ToSylvanUS,532.75,Max WS,194423.5,564.68,590.73,,590.9,0.000125,3.58,63607.83,15179.82,0.14,9 Year
Mississippi,LD10ToSylvanUS,532.23,Max WS,194379.1,555.61,590.45,,590.58,0.000107,3.36,83679.4,15265.33,0.13,9 Year
Mississippi,LD10ToSylvanUS,531.6,Max WS,194331.2,564.97,590.13,,590.23,0.000097,3.11,96011.47,14320.13,0.12,9 Year
Mississippi,LD10ToSylvanUS,530.75,Max WS,194292.8,563.69,589.73,,589.8,0.000091,2.54,100013.2,10650.86,0.12,9 Year
Mississippi,LD10ToSylvanUS,530.08,Max WS,194217.7,566.24,589.45,,589.52,0.00008,2.28,97553.81,9999.42,0.11,9 Year
Mississippi,LD10ToSylvanUS,529.62,Max WS,194203.6,552.69,589.26,,589.33,0.000084,2.3,94306.18,8782.12,0.11,9 Year
Mississippi,LD10ToSylvanUS,529.14,Max WS,194157.2,544.49,589.05,,589.1,0.000063,1.87,109434.2,9643.41,0.09,9 Year
Mississippi,LD10ToSylvanUS,528.44,Max WS,194145.8,554.48,588.83,,588.88,0.000064,1.74,119289.8,11815.16,0.09,9 Year
Mississippi,LD10ToSylvanUS,527.83,Max WS,194119,559.93,588.68,,588.71,0.000043,1.4,147604.2,15419.28,0.08,9 Year
Mississippi,LD10ToSylvanUS,526.96,Max WS,194081.4,556.23,588.52,,588.54,0.000033,1.17,177914.8,20590.08,0.07,9 Year
Mississippi,LD10ToSylvanUS,526.51,Max WS,194078.9,556.87,588.43,,588.45,0.000036,1.24,168567.6,19335,0.07,9 Year
Mississippi,LD10ToSylvanUS,525.94,Max WS,194064.3,565.39,588.32,,588.34,0.000032,1.17,174136.3,19593.8,0.06,9 Year
Mississippi,LD10ToSylvanUS,525.04,Max WS,194057.3,555.61,588.17,,588.19,0.000031,1.18,172979.2,19868.28,0.06,9 Year
Mississippi,LD10ToSylvanUS,524.5,Max WS,194036.8,564.19,588.09,,588.11,0.00003,1.15,177571.3,19657.21,0.06,9 Year
Mississippi,LD10ToSylvanUS,524.04,Max WS,194026,559.32,588.02,,588.04,0.000029,1.14,175301.1,19299.3,0.06,9 Year
Mississippi,LD10ToSylvanUS,523.57,Max WS,194024.8,555.34,587.94,,587.96,0.000032,1.25,159876.6,19216.59,0.07,9 Year
Mississippi,LD10ToSylvanUS,523.2,Max WS,194034.2,549.47,587.87,,587.9,0.000037,1.39,141635.2,18759.41,0.07,9 Year
Mississippi,LD10ToSylvanUS,522.92,Max WS,194032.6,553.2,587.79,,587.84,0.000048,1.75,112004.2,17006.22,0.09,9 Year
Mississippi,LD10ToSylvanUS,522.59,Max WS,194020.6,541.23,587.68,562.55,587.75,0.000057,2.09,92657.15,15402.5,0.09,9 Year
