River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,615.1,Max WS,158608.7,577.41,615.4,,615.5,0.000038,2.79,68583.51,7314.11,0.09,4 Year
Mississippi,LD10ToSylvanUS,614.92,Max WS,158626.3,576.86,615.36,,615.46,0.000049,2.93,67948.23,7443.08,0.1,4 Year
Mississippi,LD10ToSylvanUS,614.71,Max WS,158603.1,576.03,615.34,,615.41,0.000039,2.61,85075.09,7860.36,0.08,4 Year
Mississippi,LD10ToSylvanUS,614.23,Max WS,158612.3,555.94,615.27,,615.33,0.000027,2.27,112088.8,8987.34,0.07,4 Year
Mississippi,LD10ToSylvanUS,613.67,Max WS,158557.3,574.71,615.12,,615.22,0.000063,3.11,96767.71,9747.08,0.11,4 Year
Mississippi,LD10ToSylvanUS,613.09,Max WS,158535,585.67,614.98,,615.04,0.000058,2.55,107984.3,10061.06,0.1,4 Year
Mississippi,LD10ToSylvanUS,612.56,Max WS,158532.8,579.93,614.86,,614.9,0.000038,2.24,117664.5,10343.1,0.08,4 Year
Mississippi,LD10ToSylvanUS,612,Max WS,158510.2,578.39,614.71,,614.8,0.000064,2.98,97055.27,9312.62,0.11,4 Year
Mississippi,LD10ToSylvanUS,611.22,Max WS,158476.6,582.59,614.52,,614.58,0.000054,2.61,99548.24,8936.78,0.1,4 Year
Mississippi,LD10ToSylvanUS,610.6,Max WS,158456.1,589.02,614.34,,614.4,0.000053,2.44,101012.1,8894.08,0.09,4 Year
Mississippi,LD10ToSylvanUS,610.09,Max WS,158447.7,583.1,614.23,,614.28,0.000043,2.21,103350.3,8110.49,0.08,4 Year
Mississippi,LD10ToSylvanUS,609.49,Max WS,158428.6,584.92,614.07,,614.13,0.000055,2.49,97315.87,8191.41,0.1,4 Year
Mississippi,LD10ToSylvanUS,609.06,Max WS,158406.3,587.74,613.94,,614,0.000052,2.26,101563.2,8380.69,0.09,4 Year
Mississippi,LD10ToSylvanUS,608.66,Max WS,158391,582.04,613.81,,613.89,0.000063,2.6,83439.08,7671.69,0.1,4 Year
Mississippi,LD10ToSylvanUS,608.05,Max WS,158372.2,578.53,613.62,,613.71,0.000065,2.71,77542.77,7690.86,0.1,4 Year
Mississippi,LD10ToSylvanUS,607.52,Max WS,159334.8,569.37,613.29,,613.51,0.000092,3.85,60926.41,7341.97,0.13,4 Year
Mississippi,LD10ToSylvanUS,606.96,Max WS,159306.7,571.83,613.1,,613.27,0.00007,3.56,70845.56,6959.35,0.11,4 Year
Mississippi,LD10ToSylvanUS,606.16,Max WS,159303.7,574.79,612.88,,613.02,0.000053,3.22,74717.34,5641.67,0.1,4 Year
Mississippi,LD10ToSylvanUS,605.57,Max WS,159279.4,576.89,612.75,,612.84,0.000062,2.95,79632.8,6682.79,0.1,4 Year
Mississippi,LD10ToSylvanUS,604.99,Max WS,159251.3,573.72,612.51,,612.61,0.00009,3.1,71590.91,6310.9,0.12,4 Year
Mississippi,LD10ToSylvanUS,604.45,Max WS,159231.9,572.98,612.29,,612.38,0.000071,2.97,76846.2,6242.99,0.11,4 Year
Mississippi,LD10ToSylvanUS,604,Max WS,159220.6,580.47,612.14,,612.22,0.000058,2.64,78698.27,6156.45,0.1,4 Year
Mississippi,LD10ToSylvanUS,603.54,Max WS,159203.1,577.24,611.96,,612.07,0.000076,3.05,73964.38,6567.83,0.11,4 Year
Mississippi,LD10ToSylvanUS,603.14,Max WS,159194.6,577.04,611.87,,611.96,0.000053,2.72,82088.55,6689.56,0.1,4 Year
Mississippi,LD10ToSylvanUS,602.78,Max WS,159199.4,582.8,611.74,,611.83,0.000068,2.73,86209.52,7773.42,0.11,4 Year
Mississippi,LD10ToSylvanUS,602.39,Max WS,159186.5,585.54,611.63,,611.7,0.000061,2.41,88784.55,8451.57,0.1,4 Year
Mississippi,LD10ToSylvanUS,601.99,Max WS,159178.7,579.27,611.47,,611.56,0.000079,2.75,80130.13,7238.58,0.11,4 Year
Mississippi,LD10ToSylvanUS,601.54,Max WS,159151.7,572.77,611.3,,611.38,0.000064,2.82,81046.43,7055.66,0.1,4 Year
Mississippi,LD10ToSylvanUS,600.89,Max WS,159138.8,582.19,611.06,,611.15,0.000065,2.82,79659.63,6893.71,0.1,4 Year
