River,Reach,River Sta,Profile,Q Total,Min Ch El,W.S. Elev,Crit W.S.,E.G. Elev,E.G. Slope,Vel Chnl,Flow Area,Top Width,Froude # Chl,Event
Mississippi,DSMinnesota,839.22,Max WS,125507.9,645.57,703.73,,704.24,0.000114,5.73,22077.95,754.19,0.18,2019
Mississippi,DSMinnesota,839.17,Max WS,125511.3,654.87,703.76,,704.21,0.000091,5.42,23296.83,777.82,0.16,2019
Mississippi,DSMinnesota,839.08,Max WS,125509.6,660.97,703.53,,704.16,0.000148,6.4,20011.01,820.73,0.2,2019
Mississippi,DSMinnesota,839.02,Max WS,125496.4,663.67,703.37,,704.11,0.000162,6.89,18537.75,799.99,0.22,2019
Mississippi,DSMinnesota,838.92,Max WS,125507.8,669.97,703.38,,704.03,0.000151,6.46,19846.64,912.18,0.2,2019
Mississippi,DSMinnesota,838.8,Max WS,125506.3,669.27,703.3,683.94,703.94,0.000154,6.42,19848.9,1039.14,0.21,2019
Mississippi,DSMinnesota,838.77   US Highway 52   ,,Bridge,,,,,,,,,,2019
Mississippi,DSMinnesota,838.74,Max WS,125506.3,668.57,703.31,,703.89,0.00014,6.09,20907.57,977.54,0.2,2019
Mississippi,DSMinnesota,838.68,Max WS,125464.9,666.97,703.23,,703.77,0.000137,5.9,21517.71,867.31,0.19,2019
Mississippi,DSMinnesota,838.42,Max WS,125446,666.97,703.05,,703.66,0.00014,6.29,21024.95,870.52,0.2,2019
Mississippi,DSMinnesota,838.33,Max WS,125454.5,663.87,703.05,,703.6,0.000123,5.95,22168.27,911.47,0.19,2019
Mississippi,DSMinnesota,838.13,Max WS,125437,658.57,702.85,,703.47,0.000132,6.35,20648.48,712.13,0.2,2019
Mississippi,DSMinnesota,838.1,,Lat Struct,,,,,,,,,,2019
Mississippi,DSMinnesota,838.03,Max WS,125438.9,662.37,702.82,,703.4,0.000136,6.07,20669.39,693.78,0.2,2019
Mississippi,DSMinnesota,837.93,Max WS,125438.8,662.37,702.81,,703.33,0.000117,5.88,23266.02,882.03,0.18,2019
Mississippi,DSMinnesota,837.73,Max WS,125320.2,666.05,702.79,,703.2,0.000108,5.15,26290.15,1425.6,0.17,2019
Mississippi,DSMinnesota,837.54,Max WS,125056.8,671.37,702.82,,703.09,0.000079,4.21,30439.74,1598.3,0.15,2019
Mississippi,DSMinnesota,837.45,,Lat Struct,,,,,,,,,,2019
Mississippi,DSMinnesota,837.37,Max WS,124630,671.37,702.76,,703.02,0.000075,4.08,31181.19,1622.7,0.14,2019
Mississippi,DSMinnesota,837.3,Max WS,124112.3,670.87,702.58,,702.88,0.000085,4.4,29216.05,1536.17,0.15,2019
Mississippi,DSMinnesota,836.84,Max WS,123982.1,670.87,702.41,,702.75,0.000093,4.73,30817.84,2272.83,0.16,2019
Mississippi,DSMinnesota,836.49,Max WS,124038.5,670.87,702.26,,702.63,0.000103,4.95,30157.4,2069.31,0.17,2019
Mississippi,DSMinnesota,836.37,Max WS,124554.5,673.17,702.03,,702.54,0.000161,5.76,22590.44,1292.06,0.21,2019
Mississippi,DSMinnesota,836.18,Max WS,124635.1,673.17,701.9,,702.39,0.000155,5.6,22689.82,1030.42,0.2,2019
Mississippi,DSMinnesota,835.98,Max WS,125258.9,663.25,701.98,,702.26,0.000067,4.21,30933.45,1636.85,0.14,2019
Mississippi,DSMinnesota,835.9,Max WS,125246.2,658.57,701.78,,702.24,0.000125,5.55,25624.13,1386.39,0.19,2019
Mississippi,DSMinnesota,835.81,Max WS,122900.3,658.57,701.72,,702.2,0.000107,5.62,24124.47,1027.53,0.18,2019
Mississippi,DSMinnesota,835.77,Max WS,122540.9,658.57,701.74,678.37,702.18,0.0001,5.38,24611.49,1119.68,0.17,2019
Mississippi,DSMinnesota,835.76   Railroad Bridge ,,Bridge,,,,,,,,,,2019
Mississippi,DSMinnesota,835.75,Max WS,122532.9,658.57,701.6,,702.08,0.000114,5.55,23582.74,1124.1,0.18,2019
Mississippi,DSMinnesota,835.58,Max WS,118911.2,661.17,701.55,,702,0.000109,5.4,22429.67,847.22,0.18,2019
Mississippi,DSMinnesota,835.37,Max WS,115994.1,665.45,701.44,,701.9,0.000129,5.49,22083.18,989.99,0.19,2019
Mississippi,DSMinnesota,834.97,Max WS,108683.2,670.65,701.28,,701.7,0.00012,5.25,21533.94,1094.93,0.18,2019
Mississippi,DSMinnesota,834.62,Max WS,104184.6,670.05,701.13,,701.52,0.000129,4.99,21500.76,1040.41,0.18,2019
Mississippi,DSMinnesota,834.44,Max WS,102314.5,663.25,701.05,,701.43,0.000102,4.96,20974.14,866.29,0.17,2019
Mississippi,DSMinnesota,834.35,,Lat Struct,,,,,,,,,,2019
Mississippi,DSMinnesota,834.18,Max WS,103683.7,666.15,700.6,,701.24,0.000173,6.4,16321.67,633.25,0.22,2019
Mississippi,DSMinnesota,834,Max WS,109823.4,656.15,700.74,,701.06,0.000066,4.55,24609.4,786.76,0.14,2019
Mississippi,DSMinnesota,833.82,Max WS,114478,655.25,700.68,,700.97,0.000066,4.35,26510.04,863.43,0.14,2019
Mississippi,DSMinnesota,833.63   South St. Paul G,Max WS,122956.7,658.55,700.71,,700.88,0.000038,3.36,39583.3,1453.19,0.11,2019
Mississippi,DSMinnesota,833.42,Max WS,125372.5,647.55,700.69,,700.84,0.000037,3.21,53535,2636.61,0.1,2019
Mississippi,DSMinnesota,833.24,Max WS,125370.1,651.05,700.65,,700.8,0.000037,3.12,47877,2226.44,0.1,2019
Mississippi,DSMinnesota,832.9,Max WS,125362.6,657.55,700.31,,700.7,0.00012,5.06,27572.3,1523.86,0.18,2019
Mississippi,DSMinnesota,832.69,Max WS,125351.1,657.55,700.09,,700.57,0.000138,5.56,23784.27,1147.71,0.19,2019
Mississippi,DSMinnesota,832.53,Max WS,125343.2,663.55,700.09,680.13,700.47,0.000101,4.94,26390.42,1253.7,0.17,2019
Mississippi,DSMinnesota,832.52   Interstate Highw,,Bridge,,,,,,,,,,2019
Mississippi,DSMinnesota,832.49,Max WS,125348.4,663.55,699.95,,700.38,0.000126,5.2,24124.66,1093.37,0.19,2019
Mississippi,DSMinnesota,832.37,Max WS,125349.7,656.45,699.9,,700.3,0.000095,5.12,25482.43,931.63,0.16,2019
Mississippi,DSMinnesota,832.19,Max WS,125355.5,663.75,699.91,,700.22,0.000083,4.46,29304.37,1257.77,0.15,2019
Mississippi,DSMinnesota,832,,Lat Struct,,,,,,,,,,2019
Mississippi,DSMinnesota,831.98,Max WS,125348.3,670.25,699.7,,700.11,0.000133,5.21,27443.21,1562.64,0.19,2019
Mississippi,DSMinnesota,831.76,Max WS,125343.1,657.15,699.58,,699.98,0.000107,5.24,33980.3,2339.54,0.17,2019
Mississippi,DSMinnesota,831.58,Max WS,125344.4,657.55,699.62,,699.85,0.000048,3.98,42898.3,2614.8,0.12,2019
Mississippi,DSMinnesota,831.38,Max WS,125341.3,653.45,699.52,,699.8,0.000093,4.62,44825.59,3079.44,0.16,2019
Mississippi,DSMinnesota,830.97,Max WS,125329.7,662.35,699.09,,699.62,0.00015,6.06,31161.93,2528.72,0.2,2019
Mississippi,DSMinnesota,830.62,Max WS,125315,665.95,698.93,,699.33,0.000149,5.53,36553.23,2492.23,0.2,2019
Mississippi,DSMinnesota,830.48,Max WS,125322,667.95,698.89,,699.19,0.000114,4.44,32790.83,2314,0.17,2019
Mississippi,DSMinnesota,830.37,Max WS,125318.8,663.86,698.8,681.97,699.12,0.000123,4.61,30053.16,2271.2,0.18,2019
Mississippi,DSMinnesota,830.35   Railroad Bridge ,,Bridge,,,,,,,,,,2019
Mississippi,DSMinnesota,830.32,Max WS,125309.2,664.23,698.79,,699.09,0.000093,4.44,31370.95,1994.16,0.16,2019
Mississippi,DSMinnesota,830.11,Max WS,125308,664.75,698.59,,698.97,0.000141,5.04,28937.95,2344.23,0.19,2019
Mississippi,DSMinnesota,829.92,Max WS,125287.2,664.15,698.4,,698.86,0.000131,5.53,28567.37,2223.87,0.19,2019
Mississippi,DSMinnesota,829.69,Max WS,125295.1,669.55,698.33,,698.7,0.000125,5.05,33082.39,2200.66,0.18,2019
Mississippi,DSMinnesota,829.48,Max WS,125281.8,662.55,698.16,,698.55,0.000152,5.31,32712.36,2515.49,0.2,2019
Mississippi,DSMinnesota,829.29,Max WS,125278.2,670.75,698.12,,698.4,0.000107,4.4,34664.94,2169.29,0.17,2019
Mississippi,DSMinnesota,828.9,Max WS,125269,661.35,697.79,,698.18,0.00014,5.22,33059.69,2228.14,0.19,2019
Mississippi,DSMinnesota,828.48,Max WS,125261.8,669.35,697.53,,697.89,0.000126,5.05,36455.89,2454.48,0.18,2019
Mississippi,DSMinnesota,828.13,Max WS,125243.5,672.75,697.3,,697.61,0.000155,4.79,36014.96,2319.9,0.2,2019
Mississippi,DSMinnesota,827.94,Max WS,125239.1,672.75,697.14,,697.46,0.000141,4.65,32886.64,2362.4,0.19,2019
Mississippi,DSMinnesota,827.72,Max WS,125221.9,670.15,696.81,,697.25,0.000249,5.35,26951.97,2905.74,0.24,2019
Mississippi,DSMinnesota,827.58,Max WS,125221.7,663.55,696.69,,697.08,0.000173,5.05,26125.92,3520.25,0.21,2019
Mississippi,DSMinnesota,827.42,Max WS,125195.2,657.35,696.49,,696.94,0.000164,5.39,26594,4332.47,0.2,2019
Mississippi,DSMinnesota,827.01,Max WS,125188.6,664.65,696.32,,696.62,0.000124,4.84,44672.82,3484.67,0.18,2019
Mississippi,DSMinnesota,826.52,Max WS,125183,669.05,696.05,,696.33,0.000107,4.6,42576.48,3173.96,0.17,2019
Mississippi,DSMinnesota,826.12,Max WS,125170.4,655.35,695.83,,696.11,0.000117,4.29,37489.68,3940.34,0.17,2019
Mississippi,DSMinnesota,825.93,Max WS,125161.8,665.75,695.75,,695.99,0.000109,4.08,42336.98,4782.92,0.17,2019
Mississippi,NearGreyCloud,825.74,Max WS,113210.7,661.65,695.75,,695.96,0.000114,3.91,47010.57,4717.85,0.17,2019
Mississippi,NearGreyCloud,825.51,Max WS,113202.3,658.15,695.66,,695.82,0.000098,3.59,54168.12,4954.51,0.15,2019
Mississippi,NearGreyCloud,825.32,Max WS,113199.2,660.25,695.58,,695.75,0.000079,3.6,54782.76,5358.49,0.14,2019
Mississippi,NearGreyCloud,825.3    GreyCloud-Miss_C,,Lat Struct,,,,,,,,,,2019
Mississippi,NearGreyCloud,825.06,Max WS,113177.6,664.45,695.48,,695.64,0.000072,3.68,58605.52,5456.14,0.14,2019
Mississippi,NearGreyCloud,824.83,Max WS,113187.2,670.85,695.32,,695.57,0.000121,4.47,47449.4,5365.49,0.18,2019
Mississippi,NearGreyCloud,824.37,Max WS,113134.2,669.35,694.68,,695.21,0.000231,5.85,20087.76,6939.37,0.24,2019
Mississippi,NearGreyCloud,823.92,Max WS,113130.1,666.65,694.58,,694.72,0.000096,3.67,65125.87,7746.33,0.15,2019
Mississippi,NearGreyCloud,823.63,Max WS,113129.1,666.95,694.41,,694.6,0.000111,4.33,59279.84,7543.96,0.17,2019
Mississippi,NearGreyCloud,823.17,Max WS,113114.1,667.85,694.09,,694.32,0.000139,4.48,48551.29,7077.71,0.19,2019
Mississippi,NearGreyCloud,822.67,Max WS,113092.2,665.75,693.8,,694.01,0.000097,4.14,48734.88,6050.74,0.16,2019
Mississippi,NearGreyCloud,822.18,Max WS,110005.8,662.15,693.58,,693.78,0.000095,4.09,49415.46,5954.17,0.16,2019
Mississippi,NearGreyCloud,821.71,Max WS,102263.3,667.75,693.46,,693.56,0.000055,2.63,52474.17,7284.53,0.11,2019
Mississippi,NearGreyCloud,821.27,Max WS,102253.7,671.15,693.34,,693.42,0.000061,2.48,52590.21,8938.19,0.12,2019
Mississippi,NearGreyCloud,820.87,Max WS,102253.9,667.15,693.23,,693.3,0.000053,2.19,54276.58,9150.32,0.11,2019
Mississippi,NearGreyCloud,820.38,Max WS,102159.9,664.35,693.11,,693.18,0.000047,2.02,52063.75,5452.95,0.1,2019
Mississippi,NearGreyCloud,819.9,Max WS,102157.5,664.35,693.03,,693.08,0.000035,1.78,58243.81,4603.34,0.09,2019
Mississippi,BelowGreyCloud,819.48,Max WS,125298.2,664.35,693.03,,693.1,0.00005,2.11,59715.05,4834.32,0.1,2019
Mississippi,BelowGreyCloud,818.97,Max WS,125294.5,663.33,692.91,,692.97,0.000048,2.06,61636.56,4989.75,0.1,2019
Mississippi,BelowGreyCloud,818.51,Max WS,125281.8,662.43,692.77,,692.85,0.000053,2.21,56785.84,4397.33,0.11,2019
Mississippi,BelowGreyCloud,818.4,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,818.02,Max WS,125286.2,661.45,692.63,,692.71,0.000056,2.31,54679.41,4172.81,0.11,2019
Mississippi,BelowGreyCloud,817.51,Max WS,125247.2,660.43,692.5,,692.57,0.000052,2.15,58370.75,4815,0.11,2019
Mississippi,BelowGreyCloud,817.02,Max WS,114747.3,659.45,692.39,,692.46,0.00005,2.1,54533.6,4317.21,0.1,2019
Mississippi,BelowGreyCloud,816.57,Max WS,109989.7,658.55,692.23,,692.34,0.000062,2.59,42505.34,2899.11,0.12,2019
Mississippi,BelowGreyCloud,816.08,Max WS,91851.72,657.57,692.1,,692.23,0.000058,2.87,31952.16,1758.99,0.12,2019
Mississippi,BelowGreyCloud,815.68,Max WS,104621.4,656.75,691.87,,692.06,0.000082,3.51,29951.64,1639.64,0.14,2019
Mississippi,BelowGreyCloud,815.43   LD 2 Pool       ,Max WS,124776.3,656.75,691.41,,691.79,0.000215,4.9,25617.37,1369.32,0.18,2019
Mississippi,BelowGreyCloud,815.28,Max WS,124586.3,656.75,691.27,671.21,691.64,0.000172,4.9,25545.28,1379.59,0.17,2019
Mississippi,BelowGreyCloud,815.19   LD 2            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,814.98   LD 2 Tailwater  ,Max WS,124576.4,640.79,690.86,,690.96,0.000021,2.53,49612.33,1591.75,0.07,2019
Mississippi,BelowGreyCloud,814.9,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,814.8,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,814.74,Max WS,119949.6,654.34,690.81,,690.96,0.000052,3.17,37888.53,1534.11,0.11,2019
Mississippi,BelowGreyCloud,814.41,Max WS,120228.6,645.14,690.58,,690.94,0.000104,4.83,26998.46,1117.16,0.16,2019
Mississippi,BelowGreyCloud,814.2,Max WS,126186.9,653.5,690.5,669.01,690.71,0.000062,3.63,35668.46,1378.59,0.12,2019
Mississippi,BelowGreyCloud,814.04   US Hwy 61 Bridge,,Bridge,,,,,,,,,,2019
Mississippi,BelowGreyCloud,813.88,Max WS,126186.9,635.62,690.06,,690.45,0.000069,5.08,28631.99,909.07,0.14,2019
Mississippi,BelowGreyCloud,813.8,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,813.78,Max WS,123185.3,638.47,689.98,,690.39,0.000074,5.13,24580.33,687.71,0.14,2019
Mississippi,BelowGreyCloud,813.69   Hastings Gage   ,Max WS,121535.5,635.09,689.87,660.41,690.33,0.000091,5.43,22684.23,722.64,0.16,2019
Mississippi,BelowGreyCloud,813.68   Railroad Bridge ,,Bridge,,,,,,,,,,2019
Mississippi,BelowGreyCloud,813.67,Max WS,121540.1,632.36,689.83,,690.27,0.000084,5.3,23197.02,696.59,0.15,2019
Mississippi,BelowGreyCloud,813.34,Max WS,117057.9,651.14,689.67,,690.08,0.000098,5.09,23322.63,839.27,0.16,2019
Mississippi,BelowGreyCloud,812.88,Max WS,111443.5,645.17,689.38,,689.84,0.000109,5.43,21029.68,768.15,0.17,2019
Mississippi,BelowGreyCloud,812.44,Max WS,116490,642.94,689.1,,689.55,0.000099,5.34,22304.7,775.53,0.16,2019
Mississippi,BelowGreyCloud,812      StCroix-Miss_Con,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowGreyCloud,811.7,Max WS,111525.4,656.56,689,,689.34,0.000095,4.7,24089.58,1019.98,0.16,2019
Mississippi,BelowGreyCloud,811.62,Max WS,103684.2,654.59,688.56,,689.16,0.000166,6.2,16787.96,668.1,0.21,2019
Mississippi,BelowGreyCloud,811.5,Max WS,103350.3,654.77,688.58,,689.06,0.000146,5.57,18984.4,820.6,0.19,2019
Mississippi,BelowGreyCloud,811.4,Max WS,103232.3,654.19,688.5,,689.05,0.000167,6,18501.18,871.67,0.21,2019
Mississippi,BelowStCroix,811.39,Max WS,125089.1,648.68,688.5,,688.87,0.000095,4.89,25708.18,1104.75,0.16,2019
Mississippi,BelowStCroix,811.36,Max WS,125090.3,647.7,688.55,,688.86,0.000074,4.44,28337.9,1065.26,0.14,2019
Mississippi,BelowStCroix,811.3,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowStCroix,811.27   Prescott Gage   ,Max WS,128866.5,654.35,688.48,,688.8,0.00009,4.55,28792.56,1160.35,0.15,2019
Mississippi,BelowStCroix,811.06,Max WS,128860.9,654.27,687.92,,688.67,0.000209,6.95,20085.7,1097.27,0.23,2019
Mississippi,BelowStCroix,810.87,Max WS,131252.7,647,688.14,,688.46,0.000083,4.59,29527.98,1082.85,0.15,2019
Mississippi,BelowStCroix,810.59,Max WS,132018.6,659.03,688.17,,688.35,0.000066,3.42,39548.73,1851.44,0.13,2019
Mississippi,BelowStCroix,810.13,Max WS,128941,655.03,687.92,,688.18,0.000083,4.06,32672.92,1438.96,0.14,2019
Mississippi,BelowStCroix,809.67,Max WS,125944.5,649.13,687.75,,688,0.000075,4,32574.33,1396.7,0.14,2019
Mississippi,BelowStCroix,809.21,Max WS,122959.2,653.25,687.51,,687.81,0.00009,4.41,28326.29,1143.13,0.15,2019
Mississippi,BelowStCroix,808.74,Max WS,119691.1,651.63,687.33,,687.63,0.000078,4.45,31215.23,1570.29,0.14,2019
Mississippi,BelowStCroix,808.27,Max WS,112656.9,656.86,687.21,,687.46,0.000086,4.07,31371.95,1880.08,0.15,2019
Mississippi,BelowStCroix,807.82,Max WS,109174,656.91,686.83,,687.24,0.000135,5.36,26843.53,1457.96,0.19,2019
Mississippi,BelowStCroix,807.37,Max WS,106777.9,658.3,686.6,,686.93,0.000116,4.78,27168.97,1328.31,0.17,2019
Mississippi,BelowStCroix,806.99,Max WS,104249.4,657.44,686.39,,686.73,0.000101,4.67,22859.69,1006.92,0.16,2019
Mississippi,BelowStCroix,806.75,Max WS,102338.8,647.42,686.28,,686.61,0.000097,4.67,24899.8,1260.13,0.16,2019
Mississippi,BelowStCroix,806.27,Max WS,98917.9,656.06,686.15,,686.39,0.000085,3.97,25742.17,1187.17,0.15,2019
Mississippi,BelowStCroix,805.8,Max WS,95305.13,657.52,685.97,,686.21,0.000081,3.96,26765.91,1588.48,0.14,2019
Mississippi,BelowStCroix,805.31,Max WS,91520.02,657.08,685.79,,686.02,0.000082,3.86,24272.51,1356.2,0.14,2019
Mississippi,BelowStCroix,804.82,Max WS,88647.73,649.34,685.47,,685.81,0.000113,4.8,22880.41,2752.8,0.17,2019
Mississippi,BelowStCroix,804.37,Max WS,84310.16,650.91,685.38,,685.59,0.000067,3.69,23380.44,996.88,0.13,2019
Mississippi,BelowStCroix,803.89,Max WS,80716.65,654.22,685.23,,685.43,0.000072,3.53,23289.35,1122.4,0.13,2019
Mississippi,BelowStCroix,803.2,Max WS,76727.76,657.58,685.19,,685.3,0.00004,2.68,28797.41,1298.82,0.1,2019
Mississippi,BelowStCroix,802.95,Max WS,73673.65,656.01,685.05,,685.19,0.000058,3.09,25085.63,1882.73,0.12,2019
Mississippi,BelowStCroix,802.47,Max WS,70301.5,660.96,684.92,,685.06,0.00006,3.01,24002.24,1295.29,0.12,2019
Mississippi,BelowStCroix,802,Max WS,69736.31,659.41,684.77,,684.91,0.000059,3.13,28606.68,1764.72,0.12,2019
Mississippi,BelowStCroix,801.52,Max WS,70744.99,656.41,684.62,,684.75,0.000069,3.08,30613.91,2093.85,0.13,2019
Mississippi,BelowStCroix,801.11,Max WS,68344.46,657.82,684.51,,684.62,0.000052,2.72,28917.82,1720.77,0.11,2019
Mississippi,BelowStCroix,800.64,Max WS,65493.15,656.35,684.33,,684.49,0.00007,3.26,22014.68,1340,0.13,2019
Mississippi,BelowStCroix,800.15,Max WS,67172.25,658.72,684.11,,684.29,0.000078,3.43,20159.47,1132.94,0.14,2019
Mississippi,BelowStCroix,800,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowStCroix,799.67,Max WS,68684.26,656.51,684.09,,684.24,0.000067,3.04,22839.96,1296.96,0.12,2019
Mississippi,BelowStCroix,799.29,Max WS,79481.32,658.06,683.92,,684.05,0.000065,2.93,27781.92,1615.27,0.12,2019
Mississippi,BelowStCroix,799.16,Max WS,75112.61,652.75,683.79,,683.96,0.000081,3.36,23675.05,1380.85,0.14,2019
Mississippi,BelowStCroix,798.93,Max WS,69437.03,652.26,683.7,,683.85,0.000067,3.11,22980.35,1266.21,0.12,2019
Mississippi,BelowStCroix,798.62,Max WS,76734.57,656.06,683.58,,683.75,0.00007,3.27,24799.54,1355.06,0.13,2019
Mississippi,BelowStCroix,798.23,Max WS,78181.56,654.25,683.42,,683.59,0.000057,3.26,25323.99,1174.42,0.12,2019
Mississippi,BelowStCroix,797.86,Max WS,83428.59,649.31,683.34,,683.47,0.00004,2.88,30884.01,1393.58,0.1,2019
Mississippi,BelowStCroix,797.5,Max WS,82661.12,646.11,683.26,,683.39,0.000042,2.86,29246.36,1273.42,0.1,2019
Mississippi,BelowStCroix,797.3,Max WS,85043.85,644,683.19,,683.34,0.000047,3.09,27781.75,1188.21,0.11,2019
Mississippi,BelowStCroix,797.08   LD 3 Pool Gage  ,Max WS,81443.62,644.2,683.06,,683.29,0.000067,3.83,21372.29,1021.77,0.13,2019
Mississippi,BelowStCroix,796.92,Max WS,85435.98,651.66,682.9,663.48,683.21,0.000085,4.49,19046.21,1100.75,0.15,2019
Mississippi,BelowStCroix,796.88   LD 3            ,,Inl Struct,,,,,,,,,,2019
Mississippi,BelowStCroix,796.83,Max WS,85427.98,657.49,682.17,,682.78,0.000317,6.35,14220.18,1269.03,0.27,2019
Mississippi,BelowStCroix,796.75   LD 3 Tailwater G,Max WS,98307.02,622.23,682.36,,682.55,0.000043,3.46,28760.35,1598.8,0.11,2019
Mississippi,BelowStCroix,796.58,Max WS,106425.5,641.71,682.25,,682.47,0.000068,3.74,28460.57,1715.77,0.13,2019
Mississippi,BelowStCroix,796.38,Max WS,113528.4,648.5,681.95,,682.34,0.000159,5.05,22737.16,1705.62,0.2,2019
Mississippi,BelowStCroix,796.1,Max WS,115457,651.21,681.89,,682.21,0.000136,5.02,32441.88,1484.48,0.18,2019
Mississippi,BelowStCroix,795.67,Max WS,135262,636.98,681.46,,681.92,0.000142,5.44,25235.1,1069.72,0.19,2019
Mississippi,BelowStCroix,795.66,Max WS,137937.2,640.43,681.45,,681.79,0.000122,4.73,29584.33,1428.35,0.17,2019
Mississippi,BelowVermillion,795.37,Max WS,136329.9,643.62,681.45,,681.95,0.00012,5.7,25863.22,1525.14,0.2,2019
Mississippi,BelowVermillion,795.35,Max WS,136177.8,645.26,681.41,,681.92,0.000127,5.74,24128.23,1224.73,0.21,2019
Mississippi,BelowVermillion,795.31,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,795.3,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,795.21,Max WS,133241.3,648.47,681.32,,681.8,0.00011,5.53,24457.1,1047.64,0.19,2019
Mississippi,BelowVermillion,794.44,Max WS,127204,651.1,681.14,,681.45,0.000074,4.45,29261.2,1296.04,0.16,2019
Mississippi,BelowVermillion,793.98,Max WS,131196.4,647.61,680.59,,681.16,0.000144,6.08,22694.13,1527.31,0.22,2019
Mississippi,BelowVermillion,793.48,Max WS,133262.5,653.34,680.55,,680.85,0.000084,4.41,32657.33,1905.75,0.17,2019
Mississippi,BelowVermillion,792.98,Max WS,132198,654.43,680.48,,680.66,0.000076,3.82,41535.07,3238.18,0.16,2019
Mississippi,BelowVermillion,792.62,Max WS,136798.4,653.08,680.29,,680.51,0.00008,4.46,43039.02,3500.92,0.16,2019
Mississippi,BelowVermillion,792.27,Max WS,140428.4,651.08,680.19,,680.39,0.000084,4.41,49225.59,5559.32,0.17,2019
Mississippi,BelowVermillion,791.81,Max WS,151655.1,645.16,680.08,,680.24,0.000073,4.18,67517.59,8212.26,0.16,2019
Mississippi,BelowVermillion,791.4,Max WS,156818.5,635.34,680.01,,680.15,0.000054,4.1,95403.66,9685.97,0.14,2019
Mississippi,BelowVermillion,790.93   Red Wing Gage   ,Max WS,159846.6,645.76,679.93,,680.04,0.000054,3.64,97060.16,9859.83,0.13,2019
Mississippi,BelowVermillion,790.58,Max WS,159081.3,644.09,679.5,665.7,680.01,0.000163,6.1,28160.04,7916.46,0.23,2019
Mississippi,BelowVermillion,790.56   MN Highway 63   ,,Bridge,,,,,,,,,,2019
Mississippi,BelowVermillion,790.54,Max WS,159077,643.16,679.41,,679.92,0.000146,6.17,28179.8,8064.06,0.22,2019
Mississippi,BelowVermillion,790.43,Max WS,158980.1,641.4,679.54,,679.65,0.000044,3.58,100797.8,7533.28,0.12,2019
Mississippi,BelowVermillion,790.21,Max WS,158939.6,644.64,679.44,,679.58,0.000051,3.72,73904.8,6175.6,0.13,2019
Mississippi,BelowVermillion,789.76,Max WS,158955.3,648.19,679.3,,679.46,0.000066,4.02,68876.32,6031.41,0.15,2019
Mississippi,BelowVermillion,789.31,Max WS,158938.6,646.01,679.1,,679.3,0.000092,4.81,71444.74,6704.48,0.18,2019
Mississippi,BelowVermillion,788.86,Max WS,158933.2,651.15,678.96,,679.08,0.000063,3.7,88497.74,7711.99,0.14,2019
Mississippi,BelowVermillion,788.4,Max WS,158931,652.65,678.84,,678.93,0.000052,3.39,109208.5,8371.4,0.13,2019
Mississippi,BelowVermillion,787.93,Max WS,158941.9,640.37,678.68,,678.81,0.000065,4.15,86986.59,7341.18,0.15,2019
Mississippi,BelowVermillion,787.47,Max WS,158930.3,645.24,678.61,,678.66,0.000027,2.52,97895.58,7511.89,0.1,2019
Mississippi,BelowVermillion,787.01,Max WS,158927.3,649.76,678.47,,678.59,0.000057,3.64,95939.58,7790.04,0.14,2019
Mississippi,BelowVermillion,786.54,Max WS,158913.8,648.41,678.32,,678.45,0.000064,3.97,95883.63,8112.59,0.15,2019
Mississippi,BelowVermillion,786.08,Max WS,158913.2,646.17,678.21,,678.29,0.000052,3.43,120856,9850.59,0.13,2019
Mississippi,BelowVermillion,785.62,Max WS,158897,652.45,678.05,,678.16,0.000068,3.82,131920.1,11511.36,0.15,2019
Mississippi,BelowVermillion,785.18,Max WS,158894.6,651.94,677.99,,678.02,0.000017,1.38,119802.7,10527.06,0.07,2019
Mississippi,BelowVermillion,784.73,Max WS,158895.1,652.1,677.95,,677.98,0.000014,1.34,118894.2,8425.31,0.06,2019
Mississippi,BelowVermillion,784.32,Max WS,158886.5,650.91,677.93,,677.95,0.00001,1.23,130029,8801.52,0.05,2019
Mississippi,BelowVermillion,784,,Lat Struct,,,,,,,,,,2019
Mississippi,BelowVermillion,783.88,Max WS,158888,649.02,677.92,,677.93,0.000006,1.01,157686.8,9021.91,0.04,2019
Mississippi,BelowVermillion,783.47,Max WS,158889.5,650.04,677.91,,677.92,0.000003,0.82,194714.7,9888.02,0.03,2019
Mississippi,BelowVermillion,783.04,Max WS,158889.7,648.6,677.91,,677.92,0.000002,0.68,235039.3,10524.87,0.03,2019
Mississippi,BelowVermillion,782.62,Max WS,158880.6,650,677.91,,677.91,0.000001,0.58,272079.7,11066.99,0.02,2019
Mississippi,BelowVermillion,782.2,Max WS,158884.2,647.38,677.9,,677.91,0.000001,0.56,286074,11376.87,0.02,2019
