River,Reach,River_Sta,Profile,Q_Total,Min_Ch_El,WS_Elev,Crit_WS,EG_Elev,EG_Slope,Vel_Chnl,Flow_Area,Top_Width,Froude_Chl,Freq
Mississippi,LD10ToSylvanUS,602.39,Max WS,410857.4,585.54,623.07,,623.18,0.000058,3.2,183956.3,9828.72,0.1,5000 Year
Mississippi,LD10ToSylvanUS,601.99,Max WS,410845.7,579.27,622.9,,623.05,0.000078,3.74,163678.4,7358.6,0.12,5000 Year
Mississippi,LD10ToSylvanUS,601.54,Max WS,410799.1,572.77,622.73,,622.87,0.000067,3.76,162567.3,7232.19,0.11,5000 Year
Mississippi,LD10ToSylvanUS,600.89,Max WS,410730.3,582.19,622.5,,622.63,0.000066,3.73,159651.7,7293.77,0.11,5000 Year
Mississippi,LD10ToSylvanUS,599.96,Max WS,410695.4,571.07,622.22,,622.35,0.00006,3.85,161927.1,7288.18,0.11,5000 Year
Mississippi,LD10ToSylvanUS,599.4,Max WS,410653.1,580.12,622.02,,622.15,0.000065,3.59,153996.7,6873.66,0.11,5000 Year
Mississippi,LD10ToSylvanUS,599.07,Max WS,410585.6,586.53,621.94,,622.04,0.000049,2.9,166698,6947.73,0.09,5000 Year
Mississippi,LD10ToSylvanUS,598.58,Max WS,410596.6,586.27,621.79,,621.9,0.000063,3.31,162270.2,7122.94,0.11,5000 Year
Mississippi,LD10ToSylvanUS,598.07,Max WS,410545,586.67,621.61,,621.73,0.000066,3.53,154364.4,6681.16,0.11,5000 Year
Mississippi,LD10ToSylvanUS,597.56,Max WS,410462.3,586.62,621.44,,621.56,0.000064,3.37,155754.2,6718.68,0.11,5000 Year
Mississippi,LD10ToSylvanUS,597.05,Max WS,410422.1,584.18,621.3,,621.41,0.000058,3.22,162734.4,7059.09,0.1,5000 Year
Mississippi,LD10ToSylvanUS,596.51,Max WS,410429.8,588.09,621.13,,621.24,0.000059,3.16,163106.1,7663.08,0.1,5000 Year
Mississippi,LD10ToSylvanUS,596.09,Max WS,410402.6,583.63,621.02,,621.11,0.000045,2.83,177483.3,8148.55,0.09,5000 Year
Mississippi,LD10ToSylvanUS,595.44,Max WS,410399.3,586.16,620.89,,620.97,0.000042,2.75,181414.5,7604.24,0.09,5000 Year
Mississippi,LD10ToSylvanUS,595.05,Max WS,410353.7,583.17,620.79,,620.88,0.000045,2.79,181554.8,7667.88,0.09,5000 Year
Mississippi,LD10ToSylvanUS,594.55,Max WS,410330.9,587.35,620.67,,620.76,0.000046,2.79,176886.6,7669.97,0.09,5000 Year
Mississippi,LD10ToSylvanUS,594.12,Max WS,410321.2,580.88,620.49,,620.63,0.00008,3.46,185825.4,8047.52,0.12,5000 Year
Mississippi,LD10ToSylvanUS,593.61,Max WS,409996.3,582.86,620.4,,620.46,0.000035,2.24,196083.2,8283.87,0.08,5000 Year
Mississippi,LD10ToSylvanUS,593.08,Max WS,410323.8,578.73,620.28,,620.36,0.000039,2.38,201686.7,8936,0.08,5000 Year
Mississippi,LD10ToSylvanUS,592.6,Max WS,410816.1,574.16,620.2,,620.27,0.000035,2.17,202474.1,9039.49,0.08,5000 Year
Mississippi,LD10ToSylvanUS,592.1,Max WS,410775.8,570.97,620.1,,620.17,0.000037,2.24,203376,9233.15,0.08,5000 Year
Mississippi,LD10ToSylvanUS,591.68,Max WS,410761.7,576.89,620.02,,620.09,0.000036,2.2,201708.4,8857.93,0.08,5000 Year
Mississippi,LD10ToSylvanUS,591.23,Max WS,410740.8,581.62,619.91,,619.99,0.000038,2.28,189597.9,8517.46,0.08,5000 Year
Mississippi,LD10ToSylvanUS,590.76,Max WS,410739.1,582.28,619.8,,619.89,0.000043,2.45,173694.4,7782.5,0.09,5000 Year
Mississippi,LD10ToSylvanUS,590.06,Max WS,410730,584.45,619.68,,619.76,0.000037,2.23,185069.8,7801.47,0.08,5000 Year
Mississippi,LD10ToSylvanUS,589.56,Max WS,410727.1,578.78,619.57,,619.65,0.000036,2.19,199246.2,9040.4,0.08,5000 Year
Mississippi,LD10ToSylvanUS,589.12,Max WS,410705.6,571.62,619.5,,619.56,0.000036,2.18,202833.2,9067.74,0.08,5000 Year
Mississippi,LD10ToSylvanUS,588.49,Max WS,407896.5,579.24,619.41,,619.46,0.000028,1.9,221896.4,9755.28,0.07,5000 Year
Mississippi,LD10ToSylvanUS,588.05,Max WS,407026.7,585.53,619.34,,619.39,0.000028,1.93,216346.5,9670.8,0.07,5000 Year
Mississippi,LD10ToSylvanUS,587.56,Max WS,410681.9,578.38,619.25,,619.32,0.000031,2.05,201009.5,8345.07,0.07,5000 Year
Mississippi,LD10ToSylvanUS,586.81,Max WS,410644.3,577.43,619.12,,619.19,0.000034,2.15,213157.7,9816.09,0.08,5000 Year
Mississippi,LD10ToSylvanUS,586.36,Max WS,410650.6,577.99,619.01,,619.1,0.000045,2.55,180217.1,8137.61,0.09,5000 Year
Mississippi,LD10ToSylvanUS,585.78,Max WS,410648.3,568.74,618.85,,618.96,0.000049,2.62,160673.5,6951.04,0.09,5000 Year
Mississippi,LD10ToSylvanUS,585.02,Max WS,410629.5,572.7,618.71,,618.79,0.000039,2.25,189911.3,8775.21,0.08,5000 Year
Mississippi,LD10ToSylvanUS,584.07,Max WS,410594.3,577.39,618.47,,618.58,0.000049,2.72,156474,6332.1,0.09,5000 Year
Mississippi,LD10ToSylvanUS,583.49,Max WS,410614.6,540.62,618.32,,618.43,0.000049,2.73,155818.9,6477.87,0.09,5000 Year
Mississippi,LD10ToSylvanUS,583.19,Max WS,410608.7,563.46,618.21,,618.35,0.00006,3.04,153620.4,6624.09,0.1,5000 Year
Mississippi,LD10ToSylvanUS,583.07,Max WS,410607.7,562.14,618.16,583.18,618.33,0.000045,3.86,151385.1,6648.39,0.1,5000 Year
Mississippi,LD10ToSylvanUS,582.99,Max WS,410551.8,558.41,617.51,,617.71,0.000054,4.12,146034.5,6176.12,0.1,5000 Year
Mississippi,LD10ToSylvanUS,582.86,Max WS,410566,555.24,617.48,,617.67,0.000049,3.93,151789.3,5856.14,0.1,5000 Year
Mississippi,LD10ToSylvanUS,582.7,Max WS,410557.6,568.17,617.42,,617.62,0.000069,4.03,148185.4,6250.24,0.11,5000 Year
Mississippi,LD10ToSylvanUS,582.28,Max WS,410551,568.01,617.22,,617.46,0.00008,4.49,141561,5313.03,0.12,5000 Year
Mississippi,LD10ToSylvanUS,581.76,Max WS,410549.1,559.55,617.1,,617.24,0.000052,3.65,147352.3,5381.46,0.1,5000 Year
Mississippi,LD10ToSylvanUS,581.27,Max WS,410546.7,569.8,616.92,587.52,617.09,0.000062,3.6,125350.6,5533.66,0.11,5000 Year
Mississippi,LD10ToSylvanUS,581.22,Max WS,410531.7,568.82,616.87,,617.06,0.00006,3.72,120112.8,4101.54,0.11,5000 Year
Mississippi,LD10ToSylvanUS,580.84,Max WS,410514.3,560.6,616.46,,616.92,0.000122,5.86,92413.08,4528.7,0.15,5000 Year
Mississippi,LD10ToSylvanUS,580.44,Max WS,410468.9,558.79,616.2,,616.63,0.000109,5.31,78124.59,2049.21,0.14,5000 Year
Mississippi,LD10ToSylvanUS,579.91,Max WS,410450.3,561.88,615.78,582.4,616.31,0.000093,5.85,70743.41,1812.08,0.15,5000 Year
Mississippi,LD10ToSylvanUS,579.88,Max WS,410439.9,559.16,615.81,,616.27,0.000087,5.43,76561.59,1717.93,0.14,5000 Year
Mississippi,LD10ToSylvanUS,579.59,Max WS,410468,562.98,615.79,,616.14,0.000083,4.79,95699.94,3301.73,0.13,5000 Year
Mississippi,LD10ToSylvanUS,579.34,Max WS,410448,558.26,615.69,580.92,616.04,0.000075,4.8,91826.05,3671.16,0.13,5000 Year
Mississippi,LD10ToSylvanUS,579.3,Max WS,410465.7,558.33,615.71,,616.04,0.000075,4.7,102244.8,3324.13,0.12,5000 Year
Mississippi,LD10ToSylvanUS,579.03,Max WS,409109,551.25,615.53,,615.94,0.000106,5.41,92745.52,3555.54,0.15,5000 Year
Mississippi,LD10ToSylvanUS,578.57,Max WS,410406.7,564.5,615.47,,615.69,0.000073,4.4,139531.3,6121.06,0.12,5000 Year
Mississippi,LD10ToSylvanUS,578.02,Max WS,410425.5,561.27,615.32,,615.51,0.000068,4.4,152227.3,6472.86,0.12,5000 Year
Mississippi,LD10ToSylvanUS,577.52,Max WS,410416.8,564.49,615.14,,615.33,0.000069,3.99,164206.2,6924.79,0.12,5000 Year
Mississippi,LD10ToSylvanUS,577.06,Max WS,410372.6,569.78,614.89,,615.15,0.000093,4.61,138944.7,6385.51,0.14,5000 Year
Mississippi,LD10ToSylvanUS,576.48,Max WS,410350.4,571.76,614.68,,614.87,0.000078,4.34,138201.7,6341.41,0.12,5000 Year
Mississippi,LD10ToSylvanUS,575.93,Max WS,410308.9,562.93,614.41,,614.64,0.000084,4.84,120710.9,4936.5,0.13,5000 Year
Mississippi,LD10ToSylvanUS,575.32,Max WS,410338.9,569.45,614.21,,614.4,0.000074,4.21,130255.4,5233.67,0.12,5000 Year
Mississippi,LD10ToSylvanUS,574.83,Max WS,410284.2,576.94,613.91,,614.17,0.00011,4.72,119189.6,5840.29,0.15,5000 Year
Mississippi,LD10ToSylvanUS,574.53,Max WS,410273.5,571.58,613.86,,614,0.000061,3.5,154228.5,6632.7,0.11,5000 Year
Mississippi,LD10ToSylvanUS,573.98,Max WS,410260.3,568.71,613.71,,613.83,0.000061,3.6,170326.9,7458.72,0.11,5000 Year
Mississippi,LD10ToSylvanUS,573.5,Max WS,410247.8,566.04,613.56,,613.68,0.000057,3.72,177997.7,7803.8,0.11,5000 Year
Mississippi,LD10ToSylvanUS,572.92,Max WS,410221.4,573.76,613.4,,613.51,0.000053,3.26,172507.3,7153.47,0.1,5000 Year
Mississippi,LD10ToSylvanUS,572.27,Max WS,410213.3,562.4,613.22,,613.34,0.000057,3.52,169329.9,7139.57,0.11,5000 Year
Mississippi,LD10ToSylvanUS,571.93,Max WS,410188,563.07,613.11,,613.23,0.000063,3.47,165028.9,7070.49,0.11,5000 Year
Mississippi,LD10ToSylvanUS,571.48,Max WS,410210.7,569.71,613,,613.12,0.000051,3.33,164784.8,6590.61,0.1,5000 Year
Mississippi,LD10ToSylvanUS,571.01,Max WS,410178.6,562.28,612.75,,612.99,0.000093,4.76,136147.5,5817.31,0.14,5000 Year
Mississippi,LD10ToSylvanUS,570.51,Max WS,409901.9,558.03,612.52,,612.76,0.000088,4.86,148058.7,6743.21,0.13,5000 Year
Mississippi,LD10ToSylvanUS,569.86,Max WS,410092.8,565.85,612.29,,612.45,0.000069,4.01,147116.3,6150.96,0.12,5000 Year
Mississippi,LD10ToSylvanUS,569.3,Max WS,410082.3,570.77,612.07,,612.23,0.000078,4.1,143659.3,6059.14,0.12,5000 Year
Mississippi,LD10ToSylvanUS,568.85,Max WS,409746.8,575.49,611.89,,612.05,0.000082,4.02,147193.2,6849,0.12,5000 Year
Mississippi,LD10ToSylvanUS,568.36,Max WS,410030.5,576.27,611.68,,611.83,0.00008,3.73,144929.4,6160.54,0.12,5000 Year
Mississippi,LD10ToSylvanUS,567.96,Max WS,410005.5,570.81,611.48,,611.65,0.000088,4.03,138450.2,5909.1,0.13,5000 Year
Mississippi,LD10ToSylvanUS,567.54,Max WS,409957.7,572.19,611.31,,611.47,0.000078,4.02,137651.8,5804.5,0.12,5000 Year
Mississippi,LD10ToSylvanUS,567.17,Max WS,409969.4,573.75,611.17,,611.32,0.000078,3.91,142294.5,6008.56,0.12,5000 Year
Mississippi,LD10ToSylvanUS,566.66,Max WS,409918.7,570.67,610.95,,611.12,0.000086,4.13,136183.2,5871.53,0.13,5000 Year
Mississippi,LD10ToSylvanUS,566.05,Max WS,409893.4,569.92,610.69,,610.85,0.000087,4.03,133455,5792.64,0.13,5000 Year
Mississippi,LD10ToSylvanUS,565.44,Max WS,409814.4,573.81,610.41,,610.61,0.000084,4.04,132683,5820.31,0.13,5000 Year
Mississippi,LD10ToSylvanUS,565,Max WS,409726.8,569.07,610.2,,610.42,0.000086,4.2,140335.9,6240.19,0.13,5000 Year
Mississippi,LD10ToSylvanUS,564.54,Max WS,409704.8,566.45,610.01,,610.22,0.000078,4.11,137544.2,6228.02,0.12,5000 Year
Mississippi,LD10ToSylvanUS,564.21,Max WS,409719.3,560.04,609.94,,610.09,0.000057,3.54,147089.4,6090.34,0.11,5000 Year
Mississippi,LD10ToSylvanUS,563.82,Max WS,409679.6,566.98,609.8,,609.96,0.000068,3.71,140307,5987.03,0.11,5000 Year
Mississippi,LD10ToSylvanUS,563.39,Max WS,409622.8,570.34,609.61,,609.8,0.000083,4.17,135485,5960.98,0.13,5000 Year
Mississippi,LD10ToSylvanUS,562.9,Max WS,409594.7,569.27,609.36,,609.59,0.000103,4.6,131583.2,6053.85,0.14,5000 Year
Mississippi,LD10ToSylvanUS,562.48,Max WS,409528,569.94,609.19,,609.37,0.000087,4.09,145222.6,7197.17,0.13,5000 Year
Mississippi,LD10ToSylvanUS,562.21,Max WS,409428.3,571.42,609.09,,609.23,0.000072,3.62,159299.7,8059.67,0.12,5000 Year
Mississippi,LD10ToSylvanUS,561.74,Max WS,409469.3,576.11,608.98,,609.07,0.000054,3.06,179365.1,8831.57,0.1,5000 Year
Mississippi,LD10ToSylvanUS,561.32,Max WS,409416.6,567.83,608.83,,608.94,0.000063,3.26,164323.9,7842.77,0.11,5000 Year
Mississippi,LD10ToSylvanUS,560.74,Max WS,409360.5,569.77,608.65,,608.76,0.000065,3.21,166365.2,8303.43,0.11,5000 Year
Mississippi,LD10ToSylvanUS,560,Max WS,409262.6,562.29,608.42,,608.52,0.00006,2.61,165625.7,7890.23,0.1,5000 Year
Mississippi,LD10ToSylvanUS,559.39,Max WS,409137.9,565.46,608.22,,608.34,0.00006,3.06,158451.5,7268.5,0.1,5000 Year
Mississippi,LD10ToSylvanUS,558.93,Max WS,409152.5,567.57,608.09,,608.21,0.000059,3.15,161975.4,7528.66,0.11,5000 Year
Mississippi,LD10ToSylvanUS,558.39,Max WS,409043,560.45,607.9,,608.04,0.000067,3.6,161298.3,8223.53,0.11,5000 Year
Mississippi,LD10ToSylvanUS,557.86,Max WS,409002.4,564.45,607.78,,607.88,0.000048,2.88,179322.7,8528.57,0.09,5000 Year
Mississippi,LD10ToSylvanUS,557.5,Max WS,408974.7,561.59,607.68,,607.79,0.000055,3.05,170181.6,8309.21,0.1,5000 Year
Mississippi,LD10ToSylvanUS,557.1,Max WS,408878.9,564.05,607.6,,607.68,0.000047,2.47,178912.1,8569.39,0.09,5000 Year
Mississippi,LD10ToSylvanUS,556.91,Max WS,408826.6,562.27,607.54,,607.64,0.000052,2.62,176654.4,8605.83,0.09,5000 Year
Mississippi,LD10ToSylvanUS,556.75,Max WS,408877.7,560.78,607.52,,607.6,0.000038,2.31,191736.6,8655.87,0.08,5000 Year
Mississippi,LD10ToSylvanUS,556.66,Max WS,408890.1,554.74,607.49,578.78,607.58,0.000048,2.47,178954.4,8852.53,0.09,5000 Year
Mississippi,LD10ToSylvanUS,556.61,Max WS,408540.3,560.92,606.99,,607.13,0.000078,4.06,170817.8,8998.03,0.12,5000 Year
Mississippi,LD10ToSylvanUS,556.49,Max WS,408513.7,543.31,606.94,,607.1,0.000059,3.98,194114.4,9266.39,0.11,5000 Year
Mississippi,LD10ToSylvanUS,556.43,Max WS,408528.8,559.36,606.93,,607.08,0.000057,3.86,195150.9,9255.28,0.11,5000 Year
Mississippi,LD10ToSylvanUS,556.03,Max WS,408486,561.71,606.83,,606.95,0.000055,3.49,206132.2,10461.97,0.1,5000 Year
Mississippi,LD10ToSylvanUS,555.62,Max WS,408396.5,558.9,606.71,,606.84,0.000057,3.62,203928,11532.36,0.11,5000 Year
Mississippi,LD10ToSylvanUS,555.07,Max WS,408383.2,563.61,606.6,,606.67,0.000043,2.77,234689.3,12468.82,0.09,5000 Year
Mississippi,LD10ToSylvanUS,554.54,Max WS,408340.3,564.11,606.49,,606.56,0.000038,2.64,247883.7,13321.24,0.08,5000 Year
Mississippi,LD10ToSylvanUS,553.98,Max WS,408265.1,562.06,606.4,,606.46,0.000032,2.63,246114.9,12552.36,0.08,5000 Year
Mississippi,LD10ToSylvanUS,553.28,Max WS,408192.3,558.31,606.26,,606.34,0.000042,3.2,220313.3,10540.46,0.09,5000 Year
Mississippi,LD10ToSylvanUS,552.69,Max WS,408175.7,564.54,606.14,,606.2,0.000034,2.57,241341.3,13062.86,0.08,5000 Year
Mississippi,LD10ToSylvanUS,551.82,Max WS,408130.5,564.9,605.98,,606.04,0.00004,2.65,266517.4,15395.56,0.09,5000 Year
Mississippi,LD10ToSylvanUS,550.97,Max WS,408028,552.93,605.81,,605.87,0.000036,2.87,247280.3,12546.62,0.08,5000 Year
Mississippi,LD10ToSylvanUS,550.37,Max WS,408024.2,560.08,605.72,,605.77,0.000029,2.41,262474.2,11991.45,0.07,5000 Year
Mississippi,LD10ToSylvanUS,549.6,Max WS,407920.8,561.14,605.51,,605.63,0.000057,3.63,214044.4,11501.01,0.11,5000 Year
Mississippi,LD10ToSylvanUS,548.97,Max WS,407876.3,551.68,605.26,,605.47,0.000073,4.51,210375.2,12849.91,0.12,5000 Year
Mississippi,LD10ToSylvanUS,548.07,Max WS,356371.3,550.72,604.85,,605.1,0.000086,4.11,94429.33,4791.06,0.13,5000 Year
Mississippi,LD10ToSylvanUS,547.44,Max WS,332788.8,565.8,604.61,,604.85,0.000085,4.09,99021.12,4570.94,0.13,5000 Year
Mississippi,LD10ToSylvanUS,546.91,Max WS,334111.1,558.96,604.37,,604.59,0.000087,3.93,93010.2,4468.4,0.13,5000 Year
Mississippi,LD10ToSylvanUS,546.3,Max WS,397504.3,565.18,603.82,,604.16,0.000134,5.32,92606.73,4328.03,0.16,5000 Year
Mississippi,LD10ToSylvanUS,545.82,Max WS,412217.6,562.04,603.69,,603.85,0.000084,4.16,223508.9,15953.44,0.13,5000 Year
Mississippi,LD10ToSylvanUS,545.38,Max WS,410977.9,567.1,603.57,,603.65,0.000047,3.02,235300.1,13948.22,0.09,5000 Year
Mississippi,LD10ToSylvanUS,544.82,Max WS,412025.8,564.87,603.41,,603.49,0.000056,3.23,214639,17795.46,0.1,5000 Year
Mississippi,LD10ToSylvanUS,544.32,Max WS,411902.3,567.52,603.14,,603.32,0.000106,4.25,189248.6,14439.17,0.14,5000 Year
Mississippi,LD10ToSylvanUS,543.6,Max WS,411870,549.24,602.91,,603,0.00005,3.29,207360.1,13313.51,0.1,5000 Year
Mississippi,LD10ToSylvanUS,543.19,Max WS,411714.6,559.82,602.78,,602.87,0.000071,3.54,195813.7,10652.81,0.11,5000 Year
Mississippi,LD10ToSylvanUS,542.56,Max WS,411634.7,564.28,602.53,,602.66,0.00008,3.78,169703.5,8936.4,0.12,5000 Year
Mississippi,LD10ToSylvanUS,541.83,Max WS,410845.4,552.7,602.23,,602.42,0.000092,4.5,185990.8,10656.56,0.13,5000 Year
Mississippi,LD10ToSylvanUS,541.09,Max WS,411408.1,552.42,601.96,,602.12,0.000073,4,200773.8,11122.41,0.12,5000 Year
Mississippi,LD10ToSylvanUS,540.41,Max WS,411279.6,550.94,601.84,,601.9,0.000045,2.86,216889.4,11351.81,0.09,5000 Year
Mississippi,LD10ToSylvanUS,539.79,Max WS,411216.5,554.74,601.62,,601.77,0.000079,4.29,211427.7,12748.19,0.12,5000 Year
Mississippi,LD10ToSylvanUS,539.22,Max WS,411152.5,560.16,601.45,,601.55,0.000062,3.17,209493.2,11888.42,0.11,5000 Year
Mississippi,LD10ToSylvanUS,538.62,Max WS,410958.5,558.31,601.14,,601.37,0.000108,4.68,190535.7,11133.18,0.14,5000 Year
Mississippi,LD10ToSylvanUS,538.13,Max WS,410808.4,545.19,600.88,,601.13,0.000093,5.12,181886.4,10124.42,0.14,5000 Year
Mississippi,LD10ToSylvanUS,537.84,Max WS,410741.2,555.11,600.82,575.6,600.97,0.000067,4.01,191563.1,10339.96,0.12,5000 Year
Mississippi,LD10ToSylvanUS,537.8,Max WS,410710.8,553.88,600.8,,600.95,0.000063,4.02,191423.7,10258.45,0.11,5000 Year
Mississippi,LD10ToSylvanUS,537.16,Max WS,410677.4,563.98,600.6,,600.72,0.000064,3.36,195964.9,10791.59,0.11,5000 Year
Mississippi,LD10ToSylvanUS,536.44,Max WS,410553.8,559.41,600.43,,600.51,0.000049,2.93,251086.8,16927.37,0.1,5000 Year
Mississippi,LD10ToSylvanUS,535.96,Max WS,410333.3,563.04,600.29,,600.37,0.000051,3.21,266278.3,16185.8,0.1,5000 Year
Mississippi,LD10ToSylvanUS,535.73,Max WS,403033.9,561.33,600.23,,600.33,0.000052,3.21,225459.7,13154.83,0.1,5000 Year
Mississippi,LD10ToSylvanUS,535.52,Max WS,403283,550.38,600.16,,600.28,0.000055,3.51,213483.3,12249.25,0.1,5000 Year
Mississippi,LD10ToSylvanUS,535,Max WS,406717.4,551.77,600.05,575.97,600.13,0.000044,3.12,237644.8,14043.87,0.09,5000 Year
Mississippi,LD10ToSylvanUS,534.91,Max WS,406730.9,547.16,600.05,,600.12,0.000036,2.86,257755.5,15450.77,0.08,5000 Year
Mississippi,LD10ToSylvanUS,534.1,Max WS,407077.8,565.78,599.95,,599.98,0.000026,2.2,321013.1,19684.6,0.07,5000 Year
Mississippi,LD10ToSylvanUS,533.47,Max WS,409880.2,568.45,599.87,,599.9,0.00002,1.79,333146,19668.75,0.06,5000 Year
Mississippi,LD10ToSylvanUS,532.75,Max WS,410289.9,564.68,599.79,,599.82,0.000022,1.95,304696.9,17009.85,0.06,5000 Year
Mississippi,LD10ToSylvanUS,532.23,Max WS,410243.5,555.61,599.69,,599.74,0.000039,2.6,284556.5,17159.67,0.08,5000 Year
Mississippi,LD10ToSylvanUS,531.6,Max WS,410201.3,564.97,599.56,,599.61,0.000037,2.49,279420,17327.66,0.08,5000 Year
Mississippi,LD10ToSylvanUS,530.75,Max WS,410116.6,563.69,599.34,,599.41,0.000053,2.69,209478.3,12867.98,0.1,5000 Year
Mississippi,LD10ToSylvanUS,530.08,Max WS,410047.3,566.24,599.17,,599.25,0.000048,2.51,207111.2,13170.61,0.09,5000 Year
Mississippi,LD10ToSylvanUS,529.62,Max WS,409979.1,552.69,599.07,,599.15,0.000049,2.48,206287.6,12877.12,0.09,5000 Year
Mississippi,LD10ToSylvanUS,529.14,Max WS,409974.3,544.49,598.94,,599.01,0.000038,2.12,220702.2,16397.02,0.08,5000 Year
Mississippi,LD10ToSylvanUS,528.44,Max WS,409985,554.48,598.82,,598.88,0.000034,1.88,241546.5,14119.43,0.07,5000 Year
Mississippi,LD10ToSylvanUS,527.83,Max WS,409924.3,559.93,598.76,,598.79,0.000019,1.46,310277.7,17850.22,0.06,5000 Year
Mississippi,LD10ToSylvanUS,526.96,Max WS,409903.6,556.23,598.7,,598.72,0.000013,1.17,401500.2,25366.27,0.05,5000 Year
Mississippi,LD10ToSylvanUS,526.51,Max WS,409911.3,556.87,598.66,,598.69,0.000014,1.23,396932.1,28252.88,0.05,5000 Year
Mississippi,LD10ToSylvanUS,525.94,Max WS,409900.7,565.39,598.62,,598.64,0.000013,1.17,428402.4,30343.98,0.05,5000 Year
Mississippi,LD10ToSylvanUS,525.04,Max WS,409868.9,555.61,598.57,,598.59,0.000012,1.15,444817.7,29517.7,0.04,5000 Year
Mississippi,LD10ToSylvanUS,524.5,Max WS,409861.9,564.19,598.54,,598.55,0.000011,1.12,438986.3,28574.46,0.04,5000 Year
Mississippi,LD10ToSylvanUS,524.04,Max WS,409859,559.32,598.51,,598.53,0.000012,1.14,421231.9,28046.76,0.04,5000 Year
Mississippi,LD10ToSylvanUS,523.57,Max WS,409845,555.34,598.47,,598.5,0.000013,1.23,415260.2,26794.83,0.05,5000 Year
Mississippi,LD10ToSylvanUS,523.2,Max WS,409863,549.47,598.45,,598.47,0.000013,1.24,402642.8,27614.63,0.05,5000 Year
