ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 06:00,459.44,458.73,159195,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 08:00,459.45,458.74,162339,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 10:00,459.40,458.74,162402,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 12:00,459.33,458.75,162866,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 14:00,459.26,458.73,163170,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 16:00,459.21,458.71,163300,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 18:00,459.16,458.70,163267,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 20:00,459.12,458.67,163103,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 22:00,459.08,458.66,162849,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,1 April 2017, 24:00,459.04,458.67,162543,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 02:00,459.00,458.68,162224,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 04:00,458.96,458.71,161917,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 06:00,458.93,458.73,161664,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 08:00,458.89,458.75,161491,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 10:00,458.87,458.77,161403,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 12:00,458.85,458.77,161385,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 14:00,458.83,458.80,161462,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 16:00,458.82,458.83,161586,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 18:00,458.82,458.89,161737,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 20:00,458.81,458.95,161906,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 22:00,458.81,459.00,162085,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,2 April 2017, 24:00,458.82,459.04,162276,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 02:00,458.82,459.07,162475,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 04:00,458.83,459.06,162682,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 06:00,458.84,459.05,162902,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 08:00,458.85,459.08,163135,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 10:00,458.86,459.08,163379,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 12:00,458.87,459.08,163630,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 14:00,458.89,459.10,163888,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 16:00,458.90,459.12,164152,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 18:00,458.91,459.16,164422,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 20:00,458.93,459.21,164701,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 22:00,458.95,459.24,164989,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,3 April 2017, 24:00,458.96,459.24,165290,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 02:00,458.98,459.27,165600,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 04:00,459.01,459.30,165948,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 06:00,459.03,459.31,166330,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 08:00,459.05,459.35,166719,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 10:00,459.08,459.38,167108,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 12:00,459.10,459.42,167497,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 14:00,459.13,459.43,167894,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 16:00,459.16,459.44,168307,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 18:00,459.19,459.47,168752,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 20:00,459.22,459.49,169242,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 22:00,459.26,459.49,169780,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,4 April 2017, 24:00,459.30,459.49,170367,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 02:00,459.34,459.48,171003,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 04:00,459.39,459.51,171689,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 06:00,459.43,459.58,172463,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 08:00,459.49,459.65,173413,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 10:00,459.55,459.73,174536,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 12:00,459.62,459.82,175703,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 14:00,459.70,459.95,176897,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 16:00,459.78,460.12,178125,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 18:00,459.87,460.27,179450,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 20:00,459.97,460.42,181037,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 22:00,460.07,460.58,182687,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,5 April 2017, 24:00,460.16,460.73,184309,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,6 April 2017, 02:00,460.25,460.85,185969,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,6 April 2017, 04:00,460.34,460.98,187785,
301.25,MISSISSIPPI,NORTHTOSALT,L&D_22_POOL,6 April 2017, 06:00,460.44,461.18,189762,
