ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 06:00,487.83,486.69,128223,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 08:00,487.76,486.73,128447,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 10:00,487.74,486.8,128838,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 12:00,487.74,486.96,129243,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 14:00,487.75,487.1,129653,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 16:00,487.76,487.18,130062,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 18:00,487.78,487.24,130470,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 20:00,487.81,487.32,130869,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 22:00,487.85,487.4,131277,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,01 April 2017, 24:00,487.89,487.47,131684,128000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 02:00,487.94,487.6,132097,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 04:00,487.99,487.73,132514,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 06:00,488.04,487.8,132935,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 08:00,488.08,487.85,133200,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 10:00,488.12,487.85,133455,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 12:00,488.15,487.76,133709,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 14:00,488.18,487.67,133961,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 16:00,488.21,487.66,134212,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 18:00,488.24,487.67,134462,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 20:00,488.27,487.7,134713,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 22:00,488.29,487.74,134962,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,02 April 2017, 24:00,488.32,487.74,135213,133000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 02:00,488.35,487.8,135465,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 04:00,488.37,487.9,135717,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 06:00,488.39,487.99,135970,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 08:00,488.42,488.02,136378,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 10:00,488.45,488.01,136795,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 12:00,488.48,487.95,137212,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 14:00,488.5,487.92,137629,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 16:00,488.53,488.01,138043,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 18:00,488.56,488.04,138462,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 20:00,488.59,488.05,138878,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 22:00,488.61,488.14,139294,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,03 April 2017, 24:00,488.64,488.24,139710,136000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 02:00,488.67,488.27,140125,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 04:00,488.7,488.27,140541,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 06:00,488.73,488.26,140956,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 08:00,488.78,488.25,141844,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 10:00,488.84,488.22,142753,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 12:00,488.9,488.16,143666,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 14:00,488.96,488.11,144579,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 16:00,489.03,488.11,145491,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 18:00,489.09,488.14,146403,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 20:00,489.17,488.17,147307,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 22:00,489.24,488.19,148219,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,04 April 2017, 24:00,489.31,488.24,149138,141000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 02:00,489.38,488.3,150070,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 04:00,489.46,488.4,150987,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 06:00,489.53,488.6,151904,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 08:00,489.59,488.8,152503,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 10:00,489.65,488.96,153083,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 12:00,489.71,489.17,153659,152000
364.27,MISSISSIPPI,IOWATODESM,L&D_19_TAIL,05 April 2017, 14:00,489.78,489.33,154230,152000
