ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 06:00,356.80,350.40,367782,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 08:00,356.78,350.72,369416,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 10:00,356.77,351.00,369398,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 12:00,356.77,351.31,369597,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 14:00,356.79,351.60,370357,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 16:00,356.83,351.78,372065,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 18:00,356.92,352.02,374875,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 20:00,357.04,352.27,378534,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 22:00,357.19,352.46,382372,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,1 April 2017, 24:00,357.34,352.60,385930,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 02:00,357.48,352.82,388901,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 04:00,357.60,352.94,391245,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 06:00,357.71,353.11,393002,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 08:00,357.79,353.29,394167,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 10:00,357.86,353.43,394824,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 12:00,357.90,353.57,395130,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 14:00,357.93,353.82,395133,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 16:00,357.95,353.95,394890,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 18:00,357.95,354.07,394469,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 20:00,357.95,354.28,393943,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 22:00,357.93,354.43,393309,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,2 April 2017, 24:00,357.92,354.67,392649,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 02:00,357.90,354.82,391985,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 04:00,357.87,355.01,391336,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 06:00,357.85,355.17,390707,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 08:00,357.83,355.35,390137,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 10:00,357.80,355.47,389588,
93.97,MISSISSIPPI,KASKY_BIGMUDDY,RED_ROCK_LANDING,3 April 2017, 12:00,357.78,355.67,389037,
