ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 06:00,483.86,482.92,153595,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 08:00,483.84,482.94,152488,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 10:00,483.81,482.95,152216,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 12:00,483.79,483.00,152251,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 14:00,483.78,483.10,152302,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 16:00,483.78,483.21,152456,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 18:00,483.78,483.33,152734,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 20:00,483.79,483.38,153197,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 22:00,483.81,483.43,153898,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,1 April 2017, 24:00,483.85,483.50,154791,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 02:00,483.88,483.57,155785,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 04:00,483.93,483.71,156796,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 06:00,483.97,483.80,157751,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 08:00,484.01,483.90,158554,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 10:00,484.04,483.96,159205,
353.04,MISSISSIPPI,FOXTOBEAR,GREGORY_LANDING,2 April 2017, 12:00,484.07,483.98,159790,
