ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 06:00,331.43,326.01,371501,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 08:00,331.45,326.26,371031,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 10:00,331.50,326.53,370672,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 12:00,331.54,326.73,370441,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 14:00,331.57,327.02,370157,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 16:00,331.61,327.24,369975,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 18:00,331.65,327.50,370191,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 20:00,331.69,327.73,370986,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 22:00,331.75,327.98,372253,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,1 April 2017, 24:00,331.83,328.19,374064,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 02:00,331.93,328.40,376266,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 04:00,332.03,328.60,378772,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 06:00,332.13,328.74,381240,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 08:00,332.23,328.94,383931,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 10:00,332.32,329.08,385926,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 12:00,332.41,329.20,388168,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 14:00,332.47,329.38,389860,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 16:00,332.53,329.54,391022,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 18:00,332.59,329.69,392049,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 20:00,332.63,329.83,392603,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 22:00,332.68,329.94,392776,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,2 April 2017, 24:00,332.71,330.04,392936,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 02:00,332.73,330.24,393128,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 04:00,332.74,330.39,392964,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 06:00,332.75,330.55,392652,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 08:00,332.76,330.73,392185,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 10:00,332.77,330.85,391773,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 12:00,332.78,331.01,391255,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 14:00,332.79,331.18,390752,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 16:00,332.81,331.31,390079,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 18:00,332.83,331.39,389338,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 20:00,332.86,331.54,388611,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 22:00,332.87,331.69,388204,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,3 April 2017, 24:00,332.88,331.79,387449,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 02:00,332.90,331.91,386629,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 04:00,332.92,332.03,385554,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 06:00,332.93,332.12,384864,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 08:00,332.94,332.24,383688,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 10:00,332.95,332.30,382613,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 12:00,332.95,332.37,381381,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 14:00,332.96,332.42,379948,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 16:00,332.96,332.51,378736,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 18:00,332.95,332.52,377688,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 20:00,332.95,332.59,375882,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 22:00,332.95,332.64,374697,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,4 April 2017, 24:00,332.93,332.65,373394,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 02:00,332.92,332.68,372158,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 04:00,332.89,332.69,371166,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 06:00,332.87,332.62,369588,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 08:00,332.85,332.64,368000,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 10:00,332.83,332.66,366992,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 12:00,332.82,332.74,365611,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 14:00,332.80,332.71,364372,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 16:00,332.79,332.73,363125,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 18:00,332.77,332.72,362281,
52.15,MISSISSIPPI,BIG MUDDY_OHIO,CAPE_GIRARDEAU,5 April 2017, 20:00,332.77,332.75,361206,
