ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 06:00,378.88,372.69,357217,245961
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 08:00,378.97,372.73,361182,246525
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 10:00,379.03,372.76,362891,246948
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 12:00,379.15,372.83,367432,247935
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 14:00,379.36,375.01,374004,288565
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 16:00,379.62,375.25,381710,293309
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 18:00,379.9,375.35,388396,295283
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 20:00,380.12,375.48,392427,297933
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 22:00,380.27,375.28,394321,293902
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,01 April 2017, 24:00,380.37,375.13,394922,290941
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 02:00,380.43,374.93,394748,286962
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 04:00,380.46,374.93,394048,286962
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 06:00,380.46,375.08,392977,289954
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 08:00,380.44,375.13,391715,290941
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 10:00,380.41,375.13,390377,290941
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 12:00,380.38,375.1,389048,290348
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 14:00,380.34,377.23,387728,334420
135.5,MISSISSIPPI,MERAMEC_KASKY,BRICKEYS,02 April 2017, 16:00,380.29,377.11,386497,331941
