ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 06:00,471.19,471.07,146875,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 08:00,471.33,471.04,153546,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 10:00,471.39,471.00,154898,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 12:00,471.43,470.99,155508,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 14:00,471.44,471.01,155736,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 16:00,471.44,471.01,155827,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 18:00,471.43,471.03,155901,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 20:00,471.41,471.08,155989,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 22:00,471.39,471.12,156097,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,1 April 2017, 24:00,471.37,471.13,156282,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 02:00,471.36,471.19,156557,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 04:00,471.36,471.23,156946,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 06:00,471.37,471.30,157428,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 08:00,471.38,471.33,157970,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 10:00,471.40,471.42,158523,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 12:00,471.42,471.50,159093,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 14:00,471.45,471.53,159578,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 16:00,471.47,471.59,159993,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 18:00,471.49,471.61,160372,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 20:00,471.52,471.60,160752,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 22:00,471.54,471.61,161130,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,2 April 2017, 24:00,471.56,471.60,161507,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 02:00,471.59,471.60,161879,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 04:00,471.61,471.59,162253,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 06:00,471.64,471.63,162618,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 08:00,471.66,471.64,162975,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 10:00,471.69,471.69,163322,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 12:00,471.71,471.73,163672,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 14:00,471.74,471.75,164032,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 16:00,471.77,471.79,164375,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 18:00,471.79,471.79,164740,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 20:00,471.82,471.81,165102,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 22:00,471.85,471.85,165478,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,3 April 2017, 24:00,471.88,471.82,165841,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 02:00,471.91,471.85,166195,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 04:00,471.95,471.93,166574,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 06:00,471.98,471.97,166975,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 08:00,472.02,472.00,167408,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 10:00,472.06,472.02,167864,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 12:00,472.10,472.05,168377,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 14:00,472.14,472.08,168965,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 16:00,472.19,472.08,169622,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 18:00,472.25,472.04,170328,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 20:00,472.31,472.06,171067,
326.98,MISSISSIPPI,WYACONDATOFABIUS,QUINCY,4 April 2017, 22:00,472.37,472.03,171915,
