ModelCrossSection,ModelRiver,ModelReach,Gague,Date,Time,W.S. Elev,Obs WS,Modeled Q,Obs Q
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 06:00,463.80,462.87,164700,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 08:00,463.79,462.85,161690,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 10:00,463.77,462.85,161789,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 12:00,463.76,462.84,162266,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 14:00,463.76,462.82,162649,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 16:00,463.75,462.82,162790,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 18:00,463.73,462.81,162720,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 20:00,463.71,462.81,162515,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 22:00,463.68,462.81,162225,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,1 April 2017, 24:00,463.65,462.83,161915,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 02:00,463.62,462.85,161607,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 04:00,463.59,462.84,161353,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 06:00,463.57,462.85,161185,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 08:00,463.55,462.91,161118,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 10:00,463.54,462.93,161146,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 12:00,463.54,462.96,161241,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 14:00,463.54,462.99,161407,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 16:00,463.54,463.04,161604,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 18:00,463.55,463.08,161804,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 20:00,463.56,463.10,162008,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 22:00,463.57,463.13,162217,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,2 April 2017, 24:00,463.58,463.15,162436,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 02:00,463.60,463.15,162663,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 04:00,463.61,463.14,162900,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 06:00,463.62,463.15,163145,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 08:00,463.64,463.14,163400,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 10:00,463.66,463.16,163658,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 12:00,463.68,463.17,163922,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 14:00,463.69,463.20,164195,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 16:00,463.71,463.22,164466,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 18:00,463.73,463.23,164750,
308.94,MISSISSIPPI,NORTHTOSALT,HANNIBAL,3 April 2017, 20:00,463.75,463.26,165043,
